time (sec),X vibration (m/s^2),Y vibration (m/s^2),Z vibration (m/s^2)
65.1374,-0.000205873,0.00607602,-0.0195229
65.1474,0.00473318,-0.0091729,0.00246435
65.1574,0.00473421,-0.00915895,0.002455
65.1674,0.00338849,-0.0152802,0.000201059
65.1774,0.00982388,0.00687981,0.003334
65.1874,0.0122191,-0.0161505,-0.00325947
65.1974,0.00249367,-0.0122464,0.011994
65.2074,-0.00543609,-0.0140285,-0.00537341
65.2174,-0.0114206,-0.000996622,-0.0209452
65.2274,0.0201537,0.0103891,0.00343599
65.2374,-0.0103712,-0.0166818,0.00417454
65.2474,-0.00767682,-0.000358248,-0.0134922
65.2574,0.0119265,-0.00273934,0.000713541
65.2674,0.0114785,0.0117884,0.00788637
65.2774,0.00773851,-0.000468873,0.00593134
65.2874,-0.0144068,-0.00494516,0.0141516
65.2974,0.00355048,-0.00957117,0.00232045
65.3074,-0.00378083,0.0066022,-0.00457269
65.3174,-0.00168504,-0.0173271,-0.0270281
65.3274,-0.00258199,0.00692642,-0.0141692
65.3374,-0.00542423,0.00544237,-0.00445278
65.3474,-0.00123356,-0.0291115,-0.00580947
65.3574,0.000862195,-0.0186248,-0.01794
65.3674,0.00804558,0.00742398,0.00404654
65.3774,0.0110391,0.00683733,-0.00404388
65.3874,-0.00766462,-0.0155964,0.021085
65.3974,-0.00137908,0.00102497,-0.0018195
65.4074,0.00041736,0.00477745,0.0231597
65.4174,-0.00272422,0.00404072,-0.0048325
65.4274,-0.00317234,0.0115339,-0.0066383
65.4374,0.00505845,-0.0104515,-0.0124843
65.4474,0.0114936,0.00766566,-0.0115967
65.4574,0.00655634,-0.0019001,0.000363977
65.4674,-0.0149906,0.0133737,-0.0205954
65.4774,0.0104484,0.00799754,-0.00908367
65.4874,-0.00391598,-0.00156858,-0.0064005
65.4974,-0.0028678,-0.00260553,-0.00596191
65.5074,-0.0110971,-0.016661,0.00420304
65.5174,-0.0110964,-0.0166507,0.00419268
65.5274,0.0194302,0.00535597,0.0198941
65.5374,-0.00136857,-0.00899914,-0.0109414
65.5474,0.00102632,-0.00839072,-0.000776513
65.5574,0.000727738,-0.0119722,0.00669489
65.5674,0.00985626,0.00419812,-0.0126187
65.5774,0.00611602,0.00540471,-0.0223555
65.5874,0.00746343,0.00975353,0.0095066
65.5974,0.000880086,-0.00894182,-0.0136976
65.6074,-0.00465581,-0.00968091,0.0151718
65.6174,0.00791433,0.008883,0.00723052
65.6274,-0.00330777,0.0166729,0.0106616
65.6374,-0.0097415,-0.016837,-0.030499
65.6474,0.00597099,-0.0121897,0.00181194
65.6574,0.00746799,0.000537882,-0.00149064
65.6674,-0.0181192,0.0101229,0.000743316
65.6774,0.000735599,0.007288,-0.0164755
65.6874,-0.00794271,0.00400403,0.00670756
65.6974,0.000138286,0.0153843,0.00116038
65.7074,-0.00629548,0.0101548,0.0141681
65.7174,-0.0230542,0.00926461,-0.0045471
65.7274,-0.00614464,-0.011677,0.0156432
65.7374,-0.00599441,0.00464074,-0.0256672
65.7474,-0.000756534,0.000607786,0.01637
65.7574,0.00253606,0.00989236,-0.00668472
65.7674,-0.00150355,0.00915115,0.00422805
65.7774,0.00134012,-0.0313935,-0.000421398
65.7874,0.00119106,-0.00205805,0.018871
65.7974,0.00687781,-0.01088,-0.0109174
65.8074,0.0160062,-0.0123699,0.00657934
65.8174,0.00283875,0.00050513,0.0134519
65.8274,0.0164562,0.0097888,-0.00571237
65.8374,0.00613185,-0.0113039,-0.000785123
65.8474,0.00194257,0.00665844,-0.00304044
65.8574,0.00418766,-0.00395994,-0.0237011
65.8674,0.00463711,-0.0198157,-0.0105438
65.8774,-0.00478946,-0.00798885,-0.00172607
65.8874,-0.00478894,-0.0079834,-0.00173688
65.8974,-0.0142155,-0.0132153,-0.0038426
65.9074,-0.00658353,-0.00707502,-0.0095396
65.9174,-0.00344065,-0.0103619,0.0024205
65.9274,-0.00149486,0.00221254,-0.00911235
65.9374,-0.013166,-0.00092496,-0.00373627
65.9474,-0.00343913,0.00446672,-0.0110793
65.9574,-0.00792773,-0.0187223,-0.0146814
65.9674,0.00164951,-0.010787,0.00895029
65.9774,0.00464273,-0.00404894,0.00774234
65.9874,-0.00179115,-0.00628915,0.0129687
65.9974,0.000603515,-0.0213982,0.0081695
66.0074,-0.0145093,0.00643832,0.00262206
66.0174,-0.00149045,0.00928544,0.00470608
66.0274,0.0103313,0.00255572,0.00409664
66.0374,-0.00687643,-0.00477263,-0.027338
66.0474,-0.00448178,0.000917301,-0.021513
66.0574,0.0163182,0.00900133,0.00945083
66.0674,-0.00657578,0.00676034,-0.00821721
66.0774,-0.00837097,-0.0126889,0.0163123
66.0874,0.00494713,-0.0180725,-0.0125785
66.0974,0.00584539,0.000485782,0.0101553
66.1074,0.00120709,-0.011033,0.00191433
66.1174,0.0107843,-0.00190202,0.00624284
66.1274,0.0121314,0.0064807,-0.0067865
66.1374,-0.00447781,0.00274278,0.00786692
66.1474,0.0045008,-0.0125172,-0.00246898
66.1574,-0.00926535,-0.00159089,0.00874279
66.1674,0.00824254,0.0141237,0.0314766
66.1774,-0.00402725,-0.0074212,-0.0210569
66.1874,0.00704626,0.0118846,-0.0171773
66.1974,0.000612282,0.0214639,0.0184252
66.2074,0.00959087,0.0124883,-0.00433056
66.2174,0.00210943,-0.0123489,0.00299063
66.2274,-0.000434011,-0.0133939,0.0243777
66.2374,0.00151164,-0.0216215,-0.00331614
66.2474,0.00151202,-0.0216192,-0.00332717
66.2574,0.00270948,-0.0172774,-0.0118675
66.2674,-0.00971,0.0123529,-5.72235e-05
66.2774,-0.00492126,-0.00605024,-0.0130866
66.2873,0.00555365,-0.00948971,-0.00531659
66.2973,0.00181309,-0.00814085,-0.00802109
66.3073,0.00465653,-0.00230293,0.0154608
66.3173,-0.00836152,-0.0151696,0.0167965
66.3273,-0.00447063,-0.0299816,0.0161869
66.3373,-0.00207612,-0.00618739,0.0184204
66.3473,-0.00491889,0.00413951,0.0110771
66.3573,-0.00252438,0.00324364,0.0317159
66.3673,0.00181539,-0.00513409,0.0104564
66.3773,-0.0043194,-0.0112673,0.0143359
66.3873,0.0046591,0.0150706,-0.0121608
66.3973,0.00645504,0.0231529,-0.024891
66.4073,-0.00386959,-0.0175464,0.0150509
66.4173,0.0164813,-0.00946421,0.00740833
66.4273,-0.00342011,0.0185197,0.00679871
66.4373,0.00989783,-0.0140993,0.00888255
66.4473,-0.0052152,0.00984437,0.00722547
66.4573,-0.00865657,-0.000778031,0.000331108
66.4673,-0.00222193,0.00476032,0.00136749
66.4773,0.00107033,-0.0034679,-0.000738494
66.4873,-0.00671052,-0.00196975,0.0160097
66.4973,-0.00895482,0.00985333,0.00896575
66.5073,-0.00311875,0.0249684,-0.00196879
66.5173,-0.000724324,0.0128496,-0.00781568
66.5273,-0.000125544,-0.00166331,0.000103999
66.5373,-0.00910351,-0.0214135,-0.020108
66.5473,-0.00551201,-0.0188679,0.000830076
66.5573,-0.0105994,0.00761957,-0.0138454
66.5673,-0.0227198,-0.0143752,0.0145746
66.5773,0.00466392,-0.00404845,0.0135161
66.5873,-0.00191988,0.0169025,0.00856703
66.5973,-0.0044635,0.0164555,0.00376764
66.6073,-0.000123843,-0.000152356,-0.0139005
66.6173,-0.00132074,0.00688243,-0.0176524
66.6273,-0.00132055,0.00688431,-0.0176634
66.6373,-0.00745547,0.0064373,0.00776381
66.6473,-0.000721643,0.012275,0.0156836
66.6573,-0.00281638,-0.0133109,-0.00108671
66.6673,2.68905e-05,-0.00971769,0.00488779
66.6773,-0.000272213,0.00928811,0.0183441
66.6873,-0.000421683,0.0176697,-0.00620722
66.6973,-0.00805299,0.00734679,0.00919442
66.7073,-0.000570997,0.0187212,-0.011616
66.7173,0.00990372,0.0182743,-0.0021998
66.7273,0.00272132,-0.00536628,-0.00714871
66.7373,-0.00745382,0.00226724,-0.00491505
66.7473,-0.00401203,0.0107986,-0.00118501
66.7573,0.00691159,0.0119978,-0.00568497
66.7673,-0.0197236,0.00616403,0.00103782
66.7773,-0.00625615,-0.000417874,0.00357081
66.7873,0.00227328,-0.0212152,0.00939581
66.7973,-0.0146355,-0.0060998,0.00205281
66.8073,-0.00535792,-0.0129809,0.000545643
66.8173,0.0160403,0.00572582,0.00936342
66.8273,0.00272273,-0.0020531,-0.00157082
66.8373,0.00586522,0.00288711,-0.00203049
66.8473,0.0130479,-0.0304796,-0.00742815
66.8573,-0.0105945,0.0136654,0.00767443
66.8673,-0.0107441,-0.00832896,-0.00729995
66.8773,0.029209,0.00289603,0.000171187
66.8873,0.0146944,0.0135225,0.0151242
66.8973,-0.014335,-0.00473091,0.017807
66.9073,3.02837e-05,0.0112825,-0.00569664
66.9173,-0.00116668,-0.00263144,0.0023731
66.9273,0.00945764,0.00200958,-0.0232254
66.9373,-0.0138855,0.0045557,0.0173155
66.9473,0.0154434,0.0199706,0.0379548
66.9573,-0.00565529,0.000520116,-0.0171221
66.9673,-0.00041788,0.00261734,-0.0117457
66.9773,-0.00430831,0.0157877,0.0157769
66.9873,-0.0110418,-0.0114439,-0.0123653
66.9973,0.00167741,0.00696373,0.00154036
67.0073,0.00945864,0.0096595,-0.00939362
67.0173,0.00496967,0.00397561,0.0166327
67.0273,-0.00745004,-0.0328327,0.012582
67.0373,-0.00909591,-0.0201113,-0.0134652
67.0473,0.00497006,0.0158038,-0.00404857
67.0573,0.00616728,-0.0148694,0.00342283
67.0673,0.00497032,-0.00409331,0.00805114
67.0773,0.00751428,-0.0117225,-0.0126091
67.0873,-0.00894561,0.0155136,-0.00139676
67.0973,-0.00595274,0.0173115,-0.0214584
67.1073,0.00108032,-0.0136611,-0.0109942
67.1173,-0.000116633,-0.0015383,0.0053058
67.1273,-0.00206177,-0.00617484,-0.00502947
67.1373,0.00556985,0.00669609,0.0136648
67.1473,0.00691672,0.00684788,0.0271218
67.1573,-0.000564961,0.00804711,-0.0110459
67.1673,-0.00849555,-0.0118525,0.0194697
67.1773,0.00901208,-0.00736126,-0.00104078
67.1873,-0.00475433,-0.00586283,-0.00853287
67.1973,-0.00206072,0.00326704,0.0104607
67.2073,0.00317672,-0.00690625,0.0108994
67.2173,0.00631925,0.00177466,0.00475407
67.2273,0.00362596,0.00686425,-0.00393507
67.2373,0.00377576,-0.015729,-0.025044
67.2473,-0.0037059,0.00686804,-0.00949203
67.2573,0.00317755,0.0103115,0.015936
67.2673,-0.0116363,-0.0104862,0.0106886
67.2773,-0.00101193,-0.00405001,0.00589003
67.2873,-0.00190957,0.0148059,-0.00309831
67.2973,-0.00565031,0.0227384,-0.0203167
67.3073,-0.00295667,0.00343689,-0.00326821
67.3173,-0.0114858,0.0169058,0.00151005
67.3273,-0.00624831,0.00912624,-0.00762789
67.3373,0.000934438,-0.0146645,-0.00419634
67.3473,0.000784992,-0.0170572,0.0159945
67.3573,0.0163474,-0.0167565,-0.00556322
67.3673,-0.00250663,-0.00822586,-0.0377452
67.3773,-0.00130933,-0.00897274,-0.0114192
67.3873,0.00303033,-0.00612839,-5.68187e-05
67.3973,0.00258162,0.0188621,0.0005317
67.4073,-0.00549855,-0.00433041,-0.00531414
67.4173,-0.0020567,0.0184154,0.0129315
67.4273,0.0141043,0.00584699,-0.0101225
67.4373,-0.00774247,0.00345377,-0.0183625
67.4473,0.0117105,-0.00327898,0.00706574
67.4573,0.00318143,0.016025,0.00974924
67.4673,0.0070722,-0.00537227,-0.011958
67.4773,0.00677315,-0.00626939,0.0013497
67.4873,-0.00699319,-0.00956075,-0.0151203
67.4973,-0.010285,-0.00177907,-0.00719942
67.5073,0.00856947,0.00884563,0.00999888
67.5173,-0.0108831,0.0176746,-0.00332866
67.5273,-0.00175499,0.00360914,0.00878202
67.5373,-0.000557663,0.0103431,0.0249329
67.5473,-0.0268935,0.00241255,-0.00485463
67.5573,0.000490271,0.01588,-0.0250654
67.5673,-0.0114804,0.000617104,-0.00412611
67.5773,-0.00609325,0.00510618,0.0103788
67.5873,0.000491003,-0.00447066,-0.0267409
67.5973,-0.0164177,-0.00985775,-0.00894389
67.6073,0.000790774,-0.000730179,0.00406471
67.6173,-0.017315,-0.0204826,0.0100404
67.6273,0.0341602,0.0152802,-0.0191485
67.6373,0.00438281,-0.0136002,0.00987129
67.6473,0.00962035,-0.00148024,0.0067192
67.6573,0.0120148,-0.0147986,0.0233192
67.6673,0.00632887,-0.0125548,-0.0124537
67.6773,-0.0107294,0.00824383,0.00698938
67.6873,0.0084243,0.0205131,0.0165565
67.6973,-0.0122253,0.0196142,-0.00260668
67.7073,0.00887374,0.0121313,0.0160883
67.7173,0.0162062,0.00165548,0.027451
67.7273,0.00333772,0.00359944,-0.00098956
67.7373,0.00677963,-0.00343489,0.015012
67.7473,0.0067799,-0.00343639,0.0150024
67.7573,0.000196163,0.00135038,-0.0138871
67.7673,0.00693008,0.0103269,0.00346123
67.7773,0.0123173,-0.0107737,0.00419988
67.7873,-0.00548921,0.0172065,-0.0173573
67.7973,0.000795797,0.0173541,0.0112138
67.8073,0.000496796,0.0118155,0.0121021
67.8173,0.0230922,-0.00524527,0.00206695
67.8273,-0.00638594,-0.00659429,0.00849186
67.8373,-0.00473967,-0.0182683,0.00219767
67.8473,-0.00444012,-0.00255898,-0.00813669
67.8573,0.00708217,0.00117935,8.39056e-05
67.8673,0.00977589,0.0182352,-0.0105497
67.8773,-0.0006984,0.0119477,-0.000982347
67.8873,0.000498961,-0.000175773,0.0186107
67.8973,-0.00189496,0.00490887,-0.00159963
67.9073,0.000798766,-0.00766371,-0.0171712
67.9173,0.00424067,0.0186691,0.0287579
67.9273,-0.00503654,0.0132789,-0.016292
67.9373,-0.00234282,0.00310017,-0.000140555
67.9473,-0.0238902,-0.00393628,-0.00508785
67.9573,0.00394243,0.0101259,0.0233338
67.9673,-0.000995326,0.00204182,0.00312364
67.9773,-0.000995078,0.0167024,0.00700495
67.9873,0.00903082,0.00981513,0.00310518
67.9973,-0.00518441,0.0213331,-0.00513404
68.0073,0.00499111,0.0139967,0.00832406
68.0173,0.0072359,-0.0193765,0.0246253
68.0273,0.00828359,-0.0292569,0.0139919
68.0373,0.000801983,0.0172756,0.00201184
68.0473,0.000802205,-0.00592265,0.0064918
68.0573,0.0011017,0.0109816,-0.00773279
68.0673,0.0106787,-0.00398686,0.00752105
68.0773,-0.00114243,-0.00129831,-0.000568414
68.0873,-0.00114223,-0.00130332,-0.000577481
68.0973,0.00259888,0.0121589,-0.0165976
68.1073,-0.00114184,0.00931053,0.0205032
68.1173,-0.00593003,0.00331974,-0.0015024
68.1273,-0.0110175,0.0124421,-0.0131831
68.1373,-0.0056304,0.00929423,-0.00705694
68.1473,0.00559251,-0.00672253,-0.00167899
68.1573,0.015768,0.000155008,0.00310043
68.1673,0.00110372,0.00658353,-0.00229543
68.1773,0.00679006,0.00538048,0.00697313
68.1873,-0.00308582,-0.00869142,-0.0190725
68.1973,-0.0131113,0.00491935,-0.00651195
68.2073,-0.00338484,-0.00466366,-0.0044259
68.2173,0.0109804,0.00954546,-0.00398583
68.2273,-0.0187972,0.00250607,0.00124263
68.2373,0.00783822,0.000404587,-0.0158248
68.2473,0.0121778,0.0117703,0.0088565
68.2573,0.000506194,0.0138584,0.00435863
68.2673,0.00664136,0.0108588,-0.00103703
68.2773,0.00454651,-0.00291469,0.0203523
68.2873,0.00664148,-0.0208782,0.0245334
68.2973,-0.00263595,-0.0211846,-0.013483
68.3073,-0.00188774,-0.0126626,-0.00660837
68.3173,0.021306,-0.0322723,0.00116409
68.3273,0.00185321,-0.00669191,0.00818839
68.3373,0.00334958,-0.00879437,0.00997543
68.3473,0.00290066,-0.00625819,-0.0102341
68.3573,0.00394809,-0.00761266,0.00771375
68.3673,-0.0153551,-0.000437929,0.0142892
68.3773,0.0046962,0.0131711,-0.0166941
68.3873,-0.00218713,0.00149141,-0.00547979
68.3973,-0.00966903,-0.01363,-0.0213497
68.4073,0.00753911,-0.0345873,0.00782099
68.4173,0.00798793,-0.00825955,0.0140973
68.4273,-0.0111657,0.0159732,-0.0104515
68.4373,0.00634172,0.00130036,-0.0213833
68.4473,0.00379778,0.00622983,0.00255025
68.4573,0.00379764,0.00622119,0.00254196
68.4673,-0.0105676,0.0268623,0.0183952
68.4773,-0.000392482,0.00246276,-0.0164784
68.4873,0.00738845,0.00409988,-0.0127457
68.4973,0.00274954,-0.0057851,0.0270495
68.5073,0.00738808,-0.0144731,0.0197091
68.5173,0.0123259,0.000780738,0.0137156
68.5273,0.00454456,0.0103483,-0.0256469
68.5373,-0.00982078,0.0140799,-0.00380805
68.5473,-0.00952175,-0.000593843,-0.0117468
68.5573,0.0055913,-0.013472,0.00305924
68.5673,-0.0195479,-0.0151275,0.000208197
68.5773,0.0201055,-0.0125933,0.00259447
68.5873,-0.0122163,0.00595197,0.0142582
68.5973,-0.0144611,0.00294951,0.0036262
68.6073,-0.00219125,-0.00409322,0.00750895
68.6173,-0.0247867,-0.0250522,0.0104939
68.6273,0.00933011,0.00935426,-0.00791913
68.6373,-0.00548426,0.022213,0.0106281
68.6473,-0.00368898,0.0120276,-0.00120083
68.6573,0.0183072,0.0189008,-0.0235043
68.6673,-0.00368974,0.0203869,-0.0205192
68.6773,-0.00174486,0.0121467,-0.00107393
68.6873,-0.0173075,-0.00192951,-0.00287707
68.6973,0.0147143,0.00658939,-0.0118627
68.7073,-0.00668412,0.0113673,-0.0067825
68.7173,0.00483746,0.00926189,0.000392678
68.7273,-0.00563755,-0.00750798,-6.35686e-05
68.7373,0.0202491,0.0143283,0.00696206
68.7473,0.00723026,-0.00154381,0.00770299
68.7573,-0.00908061,0.00487984,0.0259514
68.7673,-0.00967965,0.00726325,0.000805327
68.7773,-0.00534069,0.0240117,-0.00159598
68.7873,0.0169547,0.000956803,-0.0111798
68.7972,-0.000104439,0.00992407,-0.00729629
68.8072,-0.00354661,0.012008,-0.0107449
68.8172,-0.00354715,0.011997,-0.0107519
68.8272,-0.00818644,0.00764647,-0.0134522
68.8372,-0.013125,-0.00463484,0.00195347
68.8472,0.00288555,-0.0206571,-0.0251376
68.8572,-0.0019034,0.00432103,0.0296227
68.8672,-0.0128275,0.00984636,0.0185428
68.8772,0.000938527,0.00624382,0.0264669
68.8872,0.00542703,0.00742961,0.0230186
68.8972,0.0045286,-0.000362824,-0.0172402
68.9072,-0.00430057,-0.00456401,-0.0221848
68.9172,0.00198355,-0.0132543,-0.0126145
68.9272,-0.00175799,-0.0164081,-0.010975
68.9372,0.00437648,-0.0120801,-0.0043974
68.9472,-0.00116071,0.0284599,-0.00185995
68.9572,0.0164958,-0.000132201,-0.000369903
68.9672,0.00871402,-0.0264798,0.0148868
68.9772,-0.00909338,-0.0131737,0.0133842
68.9872,0.000183431,-0.00405744,-0.00996534
68.9972,0.00916097,0.00865006,-0.0111686
69.0072,0.00167848,-0.00333249,-0.0150652
69.0172,-0.00191347,-0.0132202,-0.00339963
69.0272,0.000480052,0.0153488,0.0161968
69.0372,0.0120014,0.00276761,-0.00864889
69.0472,-0.00984622,0.0067961,-0.00925336
69.0572,-0.0185258,0.00768221,-0.0218287
69.0672,-0.00071973,0.00886757,-0.00776872
69.0772,-0.00341386,-0.0177795,-0.00807379
69.0872,0.0161879,-0.0233278,-0.00209408
69.0972,0.00526371,-0.0242374,0.0151084
69.1072,-0.000722429,-0.0125775,-0.00105801
69.1172,0.00301781,-0.0333888,0.00881238
69.1272,0.00675806,-0.0142471,-0.000171407
69.1372,-0.00401645,-0.0187479,0.00670633
69.1472,0.00600854,-0.00514281,0.000565716
69.1572,0.00645678,-0.00769844,0.00220625
69.1672,0.012292,0.0123411,0.00728846
69.1772,0.0106453,0.00379996,-0.0102244
69.1872,-0.000278833,0.0266825,-0.00559103
69.1972,-0.0222761,0.00751725,-0.00185543
69.2072,0.00211406,-0.00521368,-0.0102404
69.2172,-0.0121021,-0.00672186,-0.0108442
69.2272,-0.0188363,0.00808034,0.0100998
69.2372,-0.0106069,0.00537507,0.0175764
69.2472,-0.00985937,-0.0139399,-0.0116078
69.2572,0.00136277,0.00864345,-0.0187955
69.2672,0.00225999,0.00623746,0.0153166
69.2772,-0.0116568,0.000988368,0.000946441
69.2872,0.000463179,-0.0136878,0.00303636
69.2972,0.0077948,-0.00382361,-0.00474971
69.3072,0.012433,-0.00682813,-0.0131343
69.3172,0.00914042,0.00243754,-0.00670481
69.3272,-0.00717051,-0.0107423,-0.033345
69.3372,-0.0107623,-0.0104548,-0.00596633
69.3472,-0.00238317,0.00165401,-0.00402585
69.3572,-0.0049275,0.00224079,-0.00896864
69.3672,-0.0152529,-0.0122857,-0.0118165
69.3772,-0.000140083,0.00416253,-0.0184052
69.3872,-0.0125604,-0.0100647,-0.00180022
69.3972,0.00210357,0.0113216,0.0212392
69.4072,0.0047966,-0.0123327,0.000734326
69.4172,-0.00358346,-0.00920212,0.00581737
69.4272,-0.0204928,-0.0119073,0.0192801
69.4372,0.00853633,0.0218988,-0.022922
69.4472,-0.0142088,0.00782125,0.0134352
69.4572,-0.00627839,-0.000121209,-0.0169455
69.4672,0.000604568,-0.0115053,0.0188132
69.4772,0.0143708,-0.00433447,0.0137211
69.4872,0.0031478,-0.00045563,-0.0114223
69.4972,-0.00448393,0.00551813,-0.0100799
69.5072,0.00374584,-0.00676378,-0.00798939
69.5172,0.000453615,-0.0142573,-0.0150266
69.5272,0.0172127,-0.0156158,0.0153453
69.5372,0.00658834,-0.00335725,-0.00411178
69.5472,0.00778527,-0.0289568,0.00620887
69.5572,0.00958078,-0.00951575,-0.0135474
69.5672,-0.016905,0.0202502,0.016675
69.5772,-0.00478454,0.00467633,-0.00457764
69.5872,0.00329578,-0.0138903,0.00020655
69.5972,-0.00373718,-0.00357708,0.0268377
69.6072,-0.000145921,-0.0145123,-0.0183567
69.6172,0.00179936,0.0163012,-0.0204557
69.6272,0.000751943,0.00476744,0.0148544
69.6372,-0.0118175,-0.00422247,0.00213124
69.6472,0.000303179,-0.00812474,0.0224778
69.6572,0.0085333,0.000542462,0.0148423
69.6672,-0.00209076,0.00950893,-0.00596125
69.6772,0.00988034,-0.000378824,-0.0101551
69.6872,0.00180015,0.00379926,0.0230603
69.6972,0.00254855,-0.00324541,-0.0203383
69.7072,0.014819,0.0048232,0.0152713
69.7172,0.00195053,-0.00401713,0.0052417
69.7272,0.00778666,-0.0115107,-0.0065835
69.7372,0.0025497,0.00957624,-0.00239756
69.7472,0.0043457,-0.0154249,-0.0205075
69.7572,-0.00657739,0.00222043,0.0282702
69.7672,0.00389759,0.00594953,0.0155473
69.7772,-0.000591072,0.0195546,-0.0257562
69.7872,0.00689123,-0.00664364,0.000127099
69.7972,-0.0095683,-0.00246568,0.00880224
69.8072,-0.0171992,0.004705,0.00954666
69.8172,-0.00313285,0.0144195,-0.0115559
69.8272,0.0142256,-0.0201585,-0.000486474
69.8372,-0.000737474,-0.00415929,-0.00767275
69.8472,0.00255517,0.00525587,0.00294775
69.8572,-0.000137624,0.000305901,0.0014477
69.8672,-0.00208221,-0.00898355,0.0102726
69.8772,-0.0136035,-0.006751,-0.00813636
69.8872,-0.00791657,0.00206554,-0.00395017
69.8972,0.00420478,-0.0147058,0.0108602
69.9072,-0.00282734,-0.0177106,-0.00545377
69.9172,0.00450568,0.00442355,0.00726175
69.9272,0.00405763,0.0038129,-0.00321639
69.9372,-0.00521896,0.0162206,-0.0110011
69.9472,-0.0062655,-0.00608738,-0.0116032
69.9572,-0.00252365,0.00736775,-0.0141505
69.9672,-0.00357014,-0.0103016,0.00484982
69.9772,0.00795286,-0.0204891,0.0153209
69.9872,0.000621679,-0.00853038,-0.00129228
69.9972,0.00316654,-0.00405354,-0.00294176
70.0072,0.0196276,0.0179308,-0.0189563
70.0172,0.000325588,0.00938915,-0.0200072
70.0272,0.0111005,0.00473808,0.0230847
70.0372,-0.00505909,0.00816736,-0.00579863
70.0472,-0.00685358,0.0151879,-0.00939332
70.0572,0.00392143,-0.00173346,-0.00775071
70.0672,-0.00281102,-0.0252389,-0.0201739
70.0772,-0.0104413,-0.0141782,0.0158851
70.0872,-0.0029582,0.013941,0.0154328
70.0972,-0.000413115,-0.00851704,0.00360821
70.1072,-0.000860747,-0.00389086,0.00869252
70.1172,-0.00340327,-0.0106371,0.00794101
70.1272,0.00273314,-0.00301822,-0.00717559
70.1372,0.0109645,0.00265534,-0.000445244
70.1472,-0.00624237,-0.012321,0.0279824
70.1572,-0.00698919,-0.00230803,0.00703003
70.1672,0.0105197,-0.0129449,-0.0242473
70.1772,-0.00698641,0.00469942,-0.00509705
70.1872,0.00139465,0.0057341,0.0143525
70.1972,0.00528662,0.0155973,-0.0107897
70.2072,0.0233941,-0.0266131,-0.00854838
70.2172,-0.00952451,-0.0148046,0.0089559
70.2272,-0.018202,0.0061316,-0.00735769
70.2372,-0.00997049,-0.0101917,-0.00571487
70.2472,-0.0177501,0.00580644,0.00281125
70.2572,0.00245232,0.0149213,0.0117863
70.2672,0.00799037,9.42462e-05,-0.00752
70.2772,0.00859042,0.0132492,-0.0191948
70.2872,-0.00532427,0.00994413,0.0321274
70.2972,-0.00532275,0.00993102,0.0321243
70.3072,0.00694898,-0.00339978,0.0102743
70.3172,-0.00187805,-0.0201723,0.0162566
70.3272,0.0068024,-0.0150978,-0.00409706
70.3372,0.00186593,-0.00179339,-0.000808135
70.3472,0.0020171,-0.0139272,-0.0238552
70.3572,0.00381428,-0.000473236,-0.0112888
70.3672,0.0201262,0.0135793,0.0202814
70.3772,0.00187208,-0.00738322,0.00860673
70.3872,0.00755981,-0.0165245,-0.00621033
70.3972,0.0114519,-0.0063626,0.00500938
70.4072,-6.85939e-05,0.00170431,-0.0253699
70.4172,8.25697e-05,-0.00249901,-0.00143103
70.4272,0.00158046,-0.0144835,-0.00592313
70.4372,0.000384882,0.000765893,0.0180157
70.4472,-0.012632,-0.00104335,0.0160675
70.4572,0.00397917,-0.00539645,-0.0042861
70.4672,-0.00769099,0.00491481,0.00169639
70.4772,-0.00649241,-0.00198218,0.00184305
70.4872,0.00248726,0.00383991,0.0129132
70.4972,0.00338655,-0.00335643,0.00707442
70.5072,-0.0177108,0.0057576,-0.00474982
70.5172,-0.00992822,-0.00892064,-0.00849368
70.5272,-0.0121713,-0.00489433,-0.0230114
70.5372,-0.00902756,0.0149934,0.00840939
70.5472,0.0120726,-0.0061193,0.0124466
70.5572,-0.00229112,0.00404199,-0.00970249
70.5672,0.00534171,0.0156996,-0.00686231
70.5772,0.00668979,0.00955045,0.011989
70.5872,0.00654149,0.011332,0.0136321
70.5972,-0.0024354,-0.00484292,0.0264979
70.6072,0.00414991,-0.0124886,-0.00492865
70.6172,0.00594682,-0.00606842,-0.0152565
70.6272,0.00190789,-0.0204478,-0.00882499
70.6372,-0.00482452,0.00826814,0.00538761
70.6472,0.00310743,-0.00296894,-0.00419202
70.6572,0.00789699,-0.0239324,-0.0112278
70.6672,0.00789815,-0.0239469,-0.0112307
70.6772,-0.00886001,-0.0100451,-0.0100365
70.6872,0.00236385,-0.0139502,-0.00420352
70.6972,-0.0131973,-0.010972,0.0185384
70.7072,0.00954857,0.0169955,0.00895876
70.7172,-0.00691042,-0.00636244,-0.0148363
70.7272,-2.61253e-05,0.00439674,-0.0179816
70.7372,-0.00346678,-0.00953417,-0.00346967
70.7472,0.00790656,0.00676148,0.0237613
70.7572,-0.00211817,0.0191665,-0.0182894
70.7672,-0.00765383,-0.00149815,0.00430285
70.7772,0.00746034,0.00611845,0.0122307
70.7872,0.00581518,0.00475681,-0.00393288
70.7972,-0.00331185,0.010877,0.0131228
70.8072,-0.0223149,-0.0148755,0.00294469
70.8172,0.00881025,0.00381401,0.0147631
70.8272,0.00716496,-0.0113144,0.00697916
70.8372,-0.016028,-0.00040602,-0.0317796
