time (sec),X vibration (m/s^2),Y vibration (m/s^2),Z vibration (m/s^2)
60.9677,0.000416967,0.00747016,0.00955373
60.9777,-0.00721269,-0.0145257,-0.0326429
60.9877,0.00625643,0.00866875,-0.0268062
60.9977,0.000272818,0.00477897,0.0112024
61.0077,0.00581124,-0.00300136,-0.0178262
61.0177,-0.0130411,0.0139084,0.00686475
61.0277,-0.00855007,-0.00404721,-0.0134849
61.0377,0.00102861,-0.00434567,0.00731549
61.0477,0.00207802,-0.00329738,-0.0148298
61.0577,-0.0113873,0.0173533,-0.01438
61.0677,-0.00689621,-0.0149674,-0.0036052
61.0777,-0.00180655,0.00553372,0.00148339
61.0877,0.000140758,0.00239222,-0.00854131
61.0977,-0.0130252,-0.00463982,-0.00450016
61.1077,0.00792599,0.00239399,0.0068732
61.1177,-0.00568885,-0.0152622,0.0049289
61.1277,-0.00179619,0.00508926,0.00343352
61.1377,-0.00927589,-0.00313984,-0.00165312
61.1478,-0.00508392,0.00179909,-0.00254993
61.1578,-0.0089723,-0.0155578,-0.00195036
61.1678,0.005395,-0.00313704,-0.0187086
61.1778,0.0146747,0.0070392,0.00867592
61.1878,-0.00492551,0.00285033,-0.00434141
61.1978,-0.00237945,0.0169171,0.00224367
61.2078,-0.000431915,-0.0035821,0.00478858
61.2178,0.00286236,0.00255398,-0.0106229
61.2278,-0.00895664,0.0022557,0.0113748
61.2378,0.00645823,-0.000287128,-0.0260332
61.2478,0.00556273,-0.00208176,0.00808504
61.2578,0.00107597,-0.00402603,0.00973218
61.2678,-0.00804951,0.0101905,-0.0179494
61.2778,-0.00879533,0.00989222,-0.00732406
61.2878,0.000334889,-0.00836241,-0.00747251
61.2978,0.00168401,0.0037592,-0.00417931
61.3078,0.0130588,0.0110924,0.0112345
61.3178,0.00991886,0.00450949,0.0259001
61.3278,0.00558184,0.00480982,-0.0134531
61.3378,0.00737993,0.00301525,0.0119864
61.3478,-0.00129653,-0.00222095,0.00480506
61.3578,-0.00204224,0.00361596,-0.0107559
61.3678,-0.00278794,-0.00117131,-0.0129991
61.3778,-0.00128907,0.00661089,0.0055571
61.3878,0.00050908,0.008258,-0.010752
61.3978,-0.00622205,-0.0138871,-0.00162282
61.4078,0.00230977,-0.0107436,-0.00925296
61.4178,0.00111522,-0.0107425,0.0196282
61.4278,-0.0116013,0.00137922,0.00706013
61.4378,-7.67592e-05,-0.0135833,-0.0278038
61.4478,-0.0050122,0.00272825,-0.00879862
61.4578,0.00516567,0.00153232,0.00721388
61.4678,-0.00246321,-0.000262147,0.000481627
61.4778,-0.0141323,-0.0116334,-0.00714844
61.4878,0.000385079,0.00737168,-0.00265793
61.4978,-0.0052985,-0.000408226,-0.00400325
61.5078,-0.00619371,-0.00818813,0.00722092
61.5178,0.0110171,-0.0125264,0.0153027
61.5278,0.0110197,-0.0125252,0.0153042
61.5378,-0.00872966,0.00214046,0.00483105
61.5478,-0.0130665,-0.00593869,0.0118654
61.5578,-0.00243965,0.00917586,-0.00923189
61.5678,0.00235137,0.0115713,0.000645578
61.5778,-0.00348181,-0.00354074,-0.00204642
61.5878,-0.00766899,0.00798255,-0.0153626
61.5978,0.00879369,-0.0261333,-0.00144495
61.6078,-0.00182786,-0.00638,0.0106771
61.6178,-0.0149932,-0.00877289,-0.0125151
61.6278,-0.0040671,-0.00787377,0.0102311
61.6378,-0.00346589,0.00948539,-0.0114647
61.6478,-2.15959e-05,0.00185525,-0.0172991
61.6578,-0.0119899,-0.0160998,-0.000239064
61.6678,-0.00974267,0.0038032,-0.00607343
61.6778,-0.00809401,-0.00487438,0.000512035
61.6878,0.00283212,-0.00562121,-0.00113252
61.6978,-0.00898653,-0.00576948,-0.0222298
61.7078,0.00373523,-0.001279,0.00949457
61.7178,0.00613206,-0.00756236,0.000966718
61.7278,-0.00912823,-0.00980552,-0.00501732
61.7378,-0.00239194,0.0100976,-0.0117495
61.7478,-0.00388568,-0.00636107,0.0123434
61.7578,0.00314987,0.000523631,0.00127165
61.7678,-0.00492788,-0.00127058,0.0258134
61.7778,0.000461654,0.0026214,7.73203e-05
61.7878,0.00929283,-0.0231147,-0.00740314
61.7978,0.00390851,-0.00620427,-0.00844925
61.8078,-0.00297217,-0.0008159,0.00651575
61.8178,-0.00431631,0.0172916,0.0171413
61.8278,0.00496374,-0.00500279,-0.0111387
61.8378,0.00601378,-0.00844296,-0.000513243
61.8478,-0.0104437,0.0177449,-0.00126015
61.8578,-0.00849585,0.0110128,0.00128493
61.8678,-0.00445311,-0.0231029,0.0187937
61.8778,-0.00265493,-0.0130757,-0.0141252
61.8878,0.00752289,0.00682746,0.0017375
61.8978,0.00124068,-0.00170031,0.0162534
61.9078,0.00692938,-0.0162135,0.00308657
61.9178,0.011421,0.00967512,-0.00439413
61.9278,0.00588691,-0.00468846,-0.00110101
61.9379,-0.00234062,0.000251084,-0.010527
61.9479,0.00439549,-0.000196284,-0.0175589
61.9579,0.000208119,-0.000643648,0.00354092
61.9679,-0.00427854,-0.00692684,0.00997631
61.9779,-0.00263011,-0.0078231,0.0119226
61.9879,-0.00412406,-0.00692373,-0.00423723
61.9979,-0.00486984,-0.00183452,0.0177603
62.0079,-0.00576527,-0.00826733,-0.00662958
62.0179,-0.00202198,0.0066979,0.00624005
62.0279,0.00217021,0.00505346,-0.00378476
62.0379,-0.00111945,0.00924486,-0.0373025
62.0479,-0.00111712,0.00924643,-0.0373018
62.0579,-0.00724991,0.00550708,-0.0304177
62.0679,0.00397514,-0.00691118,-0.00213568
62.0779,0.0105614,-2.63218e-05,0.00444902
62.0879,0.00248333,0.00326726,0.00310295
62.0979,-0.00694153,0.0110499,0.0174687
62.1079,0.0135609,0.0131464,-0.010812
62.1179,0.00563241,0.00342162,-0.00198293
62.1279,-0.0124714,-0.0139347,0.0177696
62.1379,-0.00364067,0.0023773,0.0185183
62.1479,-0.0139634,0.00971107,-0.00482456
62.1579,-4.50708e-05,0.0100119,0.0234572
62.1679,-0.00782404,-0.00435164,-0.00632013
62.1779,0.00295191,-0.0109341,-0.00123214
62.1879,0.0156731,0.00822095,0.0135822
62.1979,-0.000186277,0.00148886,0.00340718
62.2079,0.000115058,0.00119114,0.0111885
62.2179,-0.0105071,0.0032876,-0.00227858
62.2279,0.000119125,-0.000601407,0.00669978
62.2379,0.010895,0.00493669,-0.000482658
62.2479,0.00206839,0.00778132,-0.00616876
62.2579,-0.00660857,0.00119884,-0.00347526
62.2679,-0.00780371,0.00808365,0.00430585
62.2779,-0.00480905,0.0104793,-0.0027271
62.2879,0.0134485,0.00434576,0.00460503
62.2979,0.0143482,-0.0112149,-0.00946092
62.3079,0.00941209,-0.00253452,0.000414951
62.3179,0.0076183,-0.0077703,-0.0202351
62.3279,-0.0106355,0.00180793,0.0149293
62.3379,0.00403065,-0.00118332,0.00699829
62.3479,-0.00255158,-0.0133024,0.0134324
62.3579,-0.00913383,0.0293455,-0.0106595
62.3679,-0.000303525,0.0131862,-0.00706857
62.3779,0.00508511,0.022914,-0.00452517
62.3879,-0.00508848,-0.00835858,-0.00617163
62.3979,0.00419067,0.0103474,-0.00781813
62.4079,0.00957925,0.00975031,0.00549899
62.4179,0.00374505,0.0161861,0.0113342
62.4279,0.00599121,0.0112495,0.0138775
62.4379,-0.00822268,0.00167418,0.00983661
62.4479,-0.00896929,-0.0141859,0.0210587
62.4579,-0.00717211,-0.0122392,0.0126783
62.4679,0.00734417,0.00122943,-0.00123869
62.4779,0.0074953,-0.0222621,0.00983361
62.4879,-0.00357633,0.0112578,0.00564293
62.4979,0.00166241,0.00228099,-0.000642692
62.5079,-0.00536908,-0.00998787,-0.00977145
62.5179,-0.00387131,0.0031815,-0.00558259
62.5279,0.00645501,0.0129092,0.0210517
62.5379,-0.00865693,-0.00130494,0.0068352
62.5479,0.00421316,0.0115651,0.00548739
62.5579,0.00421448,0.0115664,0.00548628
62.5679,0.00331795,-0.00953102,0.00578439
62.5779,-0.00102024,-0.0129714,0.0207469
62.5879,-0.00760301,-0.00698461,0.0102711
62.5979,0.0170883,-0.00937751,-0.0112779
62.6079,0.0215785,-0.00518641,0.0168525
62.6179,0.00302478,-0.012667,0.0282235
62.6279,0.000631747,0.00783451,-0.00679282
62.6379,0.0148484,-0.00204025,-0.0124804
62.6479,0.00751726,-0.00263755,0.00263141
62.6579,-0.000861312,-0.00518012,-0.00215846
62.6679,0.00303029,-0.00652561,0.00128165
62.6779,-0.00669506,-0.0090682,0.0125028
62.6879,0.00542652,0.00155723,0.0144465
62.6979,-0.00265288,-0.00741974,0.00382065
62.7079,-0.0116301,0.0105379,-0.00590741
62.7179,-0.00594299,0.00575072,0.00636107
62.728,-0.0125261,0.00575193,-0.00202033
62.738,0.0105188,0.000665498,0.00276625
62.748,-0.00309724,-0.00965822,0.0114433
62.758,-0.00294677,-0.00456937,-0.006066
62.768,0.00393733,-0.00741127,0.00724976
62.778,-0.00324444,-0.00726043,0.011288
62.788,0.00872725,-0.000375952,-0.00472508
62.798,0.00229362,0.00755598,0.00155765
62.808,-0.00877878,-0.00516194,0.000508149
62.818,-0.00683281,-0.000222735,-0.00907067
62.828,0.00454024,-0.00830192,-0.00802533
62.838,0.00723435,0.00681257,0.000801075
62.848,0.0115744,-0.00800026,0.00319307
62.858,0.00259683,-0.00844798,-0.00878008
62.868,0.00499158,0.00771396,0.0105208
62.878,-0.00443497,0.0066677,-0.00399626
62.888,0.0055912,0.0108587,-0.0224039
62.898,-0.00278795,0.0352507,0.000188875
62.908,-0.000393282,0.000386548,-0.00699608
62.918,-0.000991375,0.000836657,-0.00789634
62.928,0.00394706,-0.0219069,-0.000566613
62.938,-0.000840901,0.0102662,0.00885799
62.948,-0.000391607,-0.00933502,0.00870581
62.958,-0.00862126,0.0303199,0.0040645
62.968,-0.00877056,-0.00604059,-0.0147923
62.978,-0.00742351,-0.002897,-0.0055175
62.988,0.00275207,-0.00618779,-0.00626836
62.998,0.00320125,-0.00304419,-0.00537325
63.008,-0.00338252,0.00563596,0.00390147
63.018,-0.00921812,-0.00393954,-0.0058277
63.028,0.00275301,0.0110254,0.000454221
63.038,-0.00502792,-0.0114189,0.00284555
63.048,-0.00323212,0.00115184,0.000448479
63.058,0.00559657,0.00788674,0.00179229
63.068,0.00559668,0.00788801,0.00178933
63.078,-0.0125093,-0.00438093,-0.00210422
63.088,0.01667,0.0126789,-0.00150869
63.098,-0.00233385,0.00430055,-0.00166139
63.108,-0.00592511,-0.0100633,0.0143466
63.118,0.0115824,0.0177704,-0.0137882
63.128,0.00529762,0.00894318,0.0123951
63.138,0.00888886,0.00640066,-0.0106522
63.148,-0.00383031,-0.00990841,0.00281189
63.158,-0.00173548,-0.0127502,-0.00706739
63.168,0.00050896,-0.0055663,-0.0132058
63.178,-0.00263353,-0.00197368,-0.00916894
63.188,-0.00368114,-0.000625609,0.0063899
63.198,-0.00173603,-0.00436517,-0.0183035
63.208,0.0100851,-0.00600982,-0.000200944
63.218,0.00110667,-0.00585881,0.00159123
63.228,0.00080716,-0.00421144,0.00502937
63.238,-0.000988732,0.010604,-0.0145766
63.248,-0.00113864,0.00551771,0.00696754
63.258,-0.00233603,0.00477093,-0.0087479
63.268,-0.00547871,-0.00315841,0.000675571
63.278,0.00215242,-0.00435409,-0.0181823
63.288,0.0011046,0.00522407,0.0112924
63.298,-0.00832288,0.00148458,0.00246012
63.308,0.00723893,-0.00434982,-0.00382838
63.318,0.00080413,-0.00494693,-0.00458036
63.328,0.00663952,0.0130109,0.0084342
63.338,0.00648942,0.00238816,0.0144158
63.348,0.00484293,0.0092729,0.0130652
63.358,0.000802236,0.00119399,0.00737507
63.368,-0.0041363,-0.0222975,-0.00340271
63.378,-0.00338866,0.0119708,0.0203855
63.388,0.00798315,-0.00433814,0.00616604
63.398,0.00379273,-0.00254101,0.01933
63.408,5.12042e-05,-0.000743879,0.00391338
63.418,0.00274403,-0.00837385,0.0163291
63.428,-0.000548633,-0.026628,-0.000284677
63.438,0.000647782,-0.0053781,0.00584627
63.448,-0.00728366,-0.00896787,-0.0175012
63.458,-0.000999643,0.00450094,-0.00837761
63.468,0.00348871,0.00719592,0.013914
63.478,-0.00115079,0.00689818,0.0131616
63.488,-0.0114765,-0.0131516,-0.00195604
63.498,-0.0101306,-0.00896024,-0.00435455
63.508,0.00243805,0.0185744,0.0107544
63.5181,-0.00414682,0.015284,-0.00675745
63.5281,-0.00205278,0.00615767,0.00341344
63.5381,-0.000856594,0.00585995,-0.00990864
63.5481,0.011263,0.0109491,0.0210617
63.5581,-0.00160665,-0.0146372,-0.0262279
63.5681,-0.0138778,-0.00625597,-0.00857531
63.5781,0.00736957,0.00826034,-5.05321e-05
63.5881,-0.00250746,-0.000117755,0.0014413
63.5981,0.00153168,-0.00535348,-0.000957439
63.6081,0.00287734,-0.00520228,-0.022809
63.6181,-0.00430631,-0.00460218,0.00980723
63.6281,0.00392259,-0.00684516,0.0126457
63.6381,0.00541781,0.00886824,-0.0101037
63.6481,-0.000568818,-0.0156706,0.00141369
63.6581,-0.0108949,-0.0188114,0.0005112
63.6681,-0.00281577,-0.000105263,0.00439707
63.6781,-0.00281701,-0.0171623,-0.00293982
63.6881,-0.0108987,0.00408769,-0.00488981
63.6981,0.00331554,0.00199434,-0.0354204
63.7081,-0.00162379,-0.00234356,0.0015351
63.7181,0.00196615,-0.0194006,0.00332599
63.7281,0.0100452,-0.000694429,0.00481759
63.7381,0.00271158,-0.00802506,0.00406463
63.7481,-0.0065673,0.000206515,0.00585549
63.7581,-0.00656874,-0.0140074,-0.00821514
63.7681,0.00345545,-0.0192431,0.00360135
63.7781,0.0056985,-0.00397863,0.00778636
63.7881,-0.00911704,0.00260694,-0.00598502
63.7981,-0.00687403,0.00335668,0.00717818
63.8081,0.00344933,-0.0074156,0.00148716
63.8181,0.000455008,-0.00142858,-0.00360531
63.8281,-0.00598098,0.0148834,-0.00570506
63.8381,0.00568903,0.0181769,-0.0188779
63.8481,-0.00359011,-0.000376466,-0.00122563
63.8581,0.00523676,-0.00291874,-0.00556993
63.8681,0.00493577,-0.0147385,0.00594725
63.8781,0.00583185,-0.000970361,0.00414678
63.8881,-0.00763721,0.00172465,-0.000197513
63.8981,0.00956921,0.00247438,0.0134146
63.9081,0.00582648,0.0116038,0.00817248
63.9181,0.00687209,-0.00350799,-0.00140908
63.9281,0.00507459,0.0135521,0.00756431
63.9381,-0.000763125,0.00741858,0.015191
63.9481,0.00357443,0.0032303,0.00949998
63.9581,-0.0021137,0.00233402,0.0106923
63.9681,0.0038698,-0.00709154,0.0165233
63.9781,-0.00286582,0.00443203,-0.00383202
63.9881,-0.00511238,0.00503213,-0.00174186
63.9981,0.00281633,-0.00723653,4.90354e-05
64.0081,-0.00691209,0.000995036,-0.00205061
64.0181,-0.00167689,0.00174477,0.0049776
64.0281,-0.000781159,-0.00229387,-0.0040053
64.0381,-0.00781619,-0.0223436,-0.00520707
64.0481,0.0013095,0.00384435,0.0151388
64.0581,0.00370153,-0.000194282,0.00376181
64.0681,-0.000789745,0.0201579,0.0191697
64.0781,-0.00857305,0.00220303,-0.00253217
64.0881,0.00683731,0.0108835,0.00614217
64.0981,-0.0024424,-0.0087173,0.00673615
64.1081,-0.00274393,0.000262469,-0.00523933
64.1181,-0.0027462,0.000264049,-0.00524385
64.1281,-0.00259886,0.00774746,0.011511
64.1381,0.000391563,-0.00796279,-0.0199172
64.1481,-0.00200495,0.00984556,-0.00301272
64.1581,-0.00200729,0.00984716,-0.00301714
64.1681,-0.00380529,0.0173306,0.0129896
64.1781,0.00636762,0.013292,-0.00960991
64.1881,-0.00515679,-0.0124439,-0.00751933
64.1981,0.00845773,0.0173355,0.00339983
64.2081,0.00621076,-0.0187253,-0.012017
64.2181,-0.00112387,-0.010344,0.00698258
64.2281,-0.000976682,-0.00854675,-0.00888312
64.2381,-0.00397188,-0.0131838,-0.0280408
64.2481,0.0072484,-0.00420395,-0.00829291
64.2581,-0.00307902,-0.00180808,-0.0244578
64.2681,-0.00966553,-0.0145255,0.00576473
64.2781,0.00484672,0.00433041,0.015936
64.2881,-0.00278727,0.000441571,0.00500848
64.2981,-0.00548326,0.017053,0.000515399
64.3082,-0.00413907,-0.00179951,-0.0017331
64.3182,-0.00354307,-0.00658614,0.00290173
64.3282,-0.0111771,0.00897784,0.0145695
64.3382,-0.00294964,0.00718397,-0.00832873
64.3482,-0.0117808,-0.0020917,0.00543404
64.3582,0.00347959,0.000453926,-0.00669028
64.3682,0.00347701,0.00404703,-0.000259633
64.3782,-0.00445632,-0.0169003,-0.0131321
64.3882,0.000628737,0.01258,-0.0189715
64.3982,0.00391815,-0.016298,0.00257253
64.4082,0.00556155,-0.00357699,-0.00132159
64.4182,-0.00716017,-0.0128526,-0.0117997
64.4282,0.00450888,0.00181376,-0.0167412
64.4382,0.0101925,0.00765153,0.0220113
64.4482,0.00704749,-0.00446707,-0.00612383
64.4582,0.0185669,0.0110971,-0.00627683
64.4682,0.00434881,-0.0176311,4.57726e-06
64.4782,0.00958348,-0.00176761,0.0103262
64.4882,-0.00209079,0.00227463,0.00433751
64.4982,-0.00688177,-0.00685114,0.0157067
64.5082,-0.00838075,3.42277e-05,-0.00494632
64.5182,-0.000901525,-0.00250749,-0.00734363
64.5282,-0.00943342,-0.0014579,-0.0170731
64.5382,-0.00374983,0.00587645,0.000730628
64.5482,-0.00719407,0.0168021,-0.00540747
64.5582,0.00208081,0.0168043,0.0104511
64.5682,0.00357458,-0.00264623,-0.00406661
64.5782,-0.00705221,0.0111226,-0.0094564
64.5882,-0.00870079,-0.00728044,0.00655188
64.5982,-0.0119954,-0.0108694,-0.00183056
64.6082,-0.00556358,-0.000392534,-0.00542459
64.6182,-0.0103545,0.010234,-0.00542731
64.6282,0.0105921,0.00589693,-0.0106673
64.6382,-0.00572089,0.00230805,-0.0114181
64.6482,-0.00138398,-0.018489,-0.0187529
64.6582,0.00265367,0.000517297,0.0301758
64.6682,-0.00348397,0.00426069,-0.00678699
64.6782,-0.00617995,0.00695666,0.00458292
64.6882,0.00489064,-0.00665774,-0.0165183
64.6982,9.97541e-05,-0.0160823,-0.00739284
64.7082,0.00877617,-0.0240104,0.00128373
64.7182,0.00982114,-0.000215595,0.00906251
64.7282,-0.000655915,-0.00230786,-0.00246179
64.7382,-0.00589568,-0.0027541,-6.98444e-05
64.7482,0.010113,-0.00349959,0.0153405
64.7582,0.00143159,0.00233896,-0.00875314
64.7682,0.00666641,0.00458626,-0.0255146
64.7782,-0.0054566,-0.00124679,-0.00860774
64.7882,-0.00321448,-0.0105215,-0.00816089
64.7982,-0.00486291,0.0101312,-0.0180389
64.8082,0.010248,0.00863772,-0.00966128
64.8182,-0.00322174,-0.000487226,-0.00382741
64.8282,-0.00262559,-0.0173933,0.00290431
64.8382,0.00066402,-0.00182811,-0.00637505
64.8482,0.000811272,0.00580632,-0.01745
64.8582,0.00350235,0.00760495,0.0133733
64.8682,-0.00832131,0.00910433,0.00214875
64.8782,-0.00877258,-0.0109439,-0.000995389
64.8882,0.00169964,-0.0103423,0.00424016
64.8982,0.0165113,-0.0019596,-0.00174701
64.9082,0.00154532,0.0125583,-0.00144942
64.9182,0.000196259,-0.00300082,0.00662931
64.9282,-0.00594116,0.000294346,0.0114161
64.9382,-0.00459675,0.00329026,-0.00384847
64.9482,-0.00549688,0.002246,0.0179969
64.9582,-0.000411536,-0.00628007,0.00632372
64.9682,-0.00250874,-0.00358337,0.00527475
64.9782,-0.00445631,0.005847,-0.0141795
64.9882,-0.0044586,0.00195973,0.00841416
64.9982,0.00122532,-0.00911008,-0.00191221
65.0082,-0.00191933,0.00211599,0.0193348
65.0182,0.00226823,-0.000873402,-0.00341139
65.0282,-0.000726772,-0.00610733,-0.0177779
65.0382,0.0146835,-0.0164289,-0.00850176
65.0482,-0.000132747,-0.0144802,-0.0116455
65.0582,0.00659864,-0.00400225,0.000473791
65.0682,0.00599784,0.0135087,0.0121442
65.0782,0.00614523,0.00438426,0.00391286
65.0882,0.00734007,0.00244244,-0.00895715
65.0983,-0.000443281,-0.00473666,0.0191733
65.1083,-0.000894438,0.0114276,0.000467492
65.1183,-0.00478724,0.0193618,-0.006417
65.1283,-0.00598658,0.0118835,-0.0143489
65.1383,-0.00389391,0.0130841,0.000912811
65.1483,-0.00629035,0.0132372,0.0160249
65.1583,0.00328415,-0.000825075,-0.00522462
65.1683,0.00328189,-0.000821534,-0.00522576
65.1783,-0.00599783,-0.0262562,-0.0106138
65.1883,0.00851466,-0.00141297,-0.0152537
65.1983,0.0085124,-0.00140941,-0.0152548
65.2083,-0.0039097,0.00248471,0.0154196
65.2183,-0.0052587,-0.00170153,0.0107798
65.2283,0.00431577,0.0140139,0.00284794
65.2383,-0.00571216,0.00743347,-0.0059817
65.2483,0.00341339,-0.0136617,-0.00747915
65.2583,-0.001078,-0.019045,0.00658562
65.2683,-0.0010803,-0.0226327,-0.00359074
65.2783,-0.00138187,0.0116377,-0.00628527
65.2883,0.00909038,-0.000179991,-0.0118229
65.2983,0.0104348,0.00117035,0.0169063
65.3083,0.00115499,-0.00376405,-0.0110768
65.3183,0.00115265,0.00387103,-0.00299751
65.3283,-4.6788e-05,0.0137507,0.00538108
65.3383,-0.00543606,-0.00225685,-0.0101822
65.3483,-0.000650057,-0.00015832,-0.0172162
65.3583,-0.00319626,0.00418476,0.00208588
65.3683,0.00383428,-0.00299419,0.000738082
65.3783,0.00338297,0.00927962,-0.0127303
65.3883,0.00457765,0.00898396,-0.00599772
65.3983,0.00577232,0.0169183,-0.00988935
65.4083,-0.00425577,-0.00238121,0.0109091
65.4183,-0.00680204,-0.00118051,0.00432395
65.4283,-0.000669399,-0.00431928,0.016593
65.4383,0.00875523,0.00556034,-0.0064521
65.4483,0.0053111,-0.00655663,0.00117825
65.4583,-0.0114507,-0.00984504,0.0165897
65.4683,0.00306154,-0.00520271,0.00596436
65.4783,0.00275973,0.00617325,-0.0179786
65.4883,0.00425355,-0.0221045,-0.000322684
65.4983,-0.00397902,-0.00489269,0.00296815
65.5083,-0.00443051,0.00154526,-0.00975214
65.5183,-0.00188928,0.00528975,-0.00272041
65.5283,0.000502302,-0.00981998,0.00969823
65.5383,-0.00608433,-0.00353168,-0.00781047
65.5483,0.00618323,0.00559971,-0.00870952
65.5583,0.000644025,-0.0163933,0.00715071
65.5683,0.00902101,-0.0071123,0.0171751
65.5783,0.00662413,-0.00232038,0.000564168
65.5883,0.000187059,0.00456645,0.0194171
65.5983,0.00392526,0.0105554,-0.0194897
65.6083,0.00182761,0.0108583,-0.00318066
65.6183,-0.0114928,0.00367922,-0.00587546
65.6283,-0.00521082,-0.000207804,0.00220357
65.6383,-0.0106005,0.00593082,0.0102826
65.6483,-0.00117621,-0.0043906,0.00683955
65.6583,-0.00297466,0.0057882,-0.000942957
65.6683,0.00405543,0.00384643,-0.00154292
65.6783,0.000610946,0.0135763,0.00698493
65.6883,-0.00268392,0.0216602,0.00683383
65.6983,-0.00373425,0.00430582,0.0117704
65.7083,0.00583961,0.00535676,0.00727978
65.7183,-0.00254294,0.00790406,-0.00918176
65.7283,-0.00194731,-0.00720576,0.000992008
65.7383,-0.00419479,0.0234732,-0.016517
65.7483,-0.00419773,0.0234767,-0.0165186
65.7583,-0.0079416,-0.00599828,-0.0123303
65.7683,-0.00809421,0.00403083,0.00367918
65.7783,0.010757,-0.00554247,-0.0132314
65.7883,0.00027947,-0.00628721,-0.00066353
65.7983,0.00147356,0.013169,-0.00216155
65.8083,-0.00840547,-0.000145236,0.00531861
65.8183,0.00236534,-0.00223672,0.00531693
65.8283,0.0056543,-0.00567494,0.00217285
65.8383,0.00445416,0.00420449,-0.00201869
65.8483,-0.00108545,0.00181371,0.0219214
65.8583,-0.000489966,-0.00297126,0.0144378
65.8683,0.0165655,0.0139411,-0.00307142
65.8783,-0.00423704,0.004667,0.00949627
65.8884,-0.00364158,-0.00206327,-0.000980097
65.8984,-0.0016994,0.00721758,0.0271498
65.9084,0.00158951,-0.000560152,0.0045528
65.9184,-0.00380052,-0.0141737,0.0220584
65.9284,0.0110104,0.00498313,-0.00727221
65.9384,0.0104087,-0.0122217,0.00739029
65.9484,0.00142741,0.000650359,0.0103811
65.9584,-0.00396263,0.00244933,-0.00697863
65.9684,0.00441389,-0.0018868,-0.00847692
65.9784,-0.00112579,0.0111349,-0.00668322
65.9884,-0.00771293,0.00455421,-0.0164116
65.9984,-0.00352624,0.0124883,0.0114189
66.0084,0.001259,0.000819905,-0.022401
66.0184,-0.00592669,-0.00606009,0.00498054
66.0284,0.00993166,-0.0138379,-0.0114815
66.0384,0.00304525,0.000680119,0.00826853
66.0484,-0.00713317,-0.00305753,0.020836
66.0584,0.00513391,0.018643,0.00272791
66.0684,-0.012676,0.00263517,0.00796314
66.0784,0.0144051,0.00742678,0.0203809
66.0884,0.0173948,0.00413801,-0.0155339
66.0984,0.00931128,0.00593688,0.0137928
66.1084,-0.00520658,0.00444373,0.0161848
66.1184,-0.00266585,-0.00946927,-0.0144928
66.1284,0.00586034,0.00190631,-0.0179365
66.1384,0.00286453,-0.00272923,0.00764923
66.1484,0.00705128,0.00595287,0.00495364
66.1584,1.52904e-05,0.00640495,0.0154261
66.1684,0.000760415,0.00491175,0.00210626
66.1784,0.00360046,-0.0106473,0.0033012
66.1884,0.00419597,-0.0223158,-0.00508062
66.1984,-0.00762836,-0.00615192,4.85766e-06
66.2084,-0.00164591,0.00821632,-0.0035886
66.2184,-0.00568911,-0.00180621,-0.00478788
66.2284,-0.0056921,-0.00180309,-0.00479007
66.2384,-0.00180454,0.0100213,-0.00853319
66.2484,-0.00629661,-0.000300527,0.0215416
66.2584,-0.0145296,0.00404202,-0.0118296
66.2684,-0.0145325,0.00404511,-0.0118318
66.2784,0.00761075,-0.0275251,-0.0157246
66.2884,0.000724546,-0.00567513,0.0182407
66.2984,0.00715601,-0.0133035,0.0125522
66.3084,0.00116766,-0.00387338,-0.0152824
66.3184,-0.00676596,0.00675387,0.0117995
66.3284,0.000413728,-0.00371765,-0.00750584
66.3384,0.00280506,0.00870522,0.000422629
66.3484,0.00205405,-0.00999633,0.0182271
66.3584,-0.00154005,0.00871128,0.0180752
66.3684,0.00638789,-0.00939173,0.0219635
66.3784,-4.92775e-05,-0.00474998,0.016275
66.3884,-0.0067857,0.00961814,-0.00512536
66.3984,-0.00424463,0.00468315,0.00474835
66.4084,-0.000656094,0.00558397,-0.0121629
66.4184,-0.00784138,-0.00488759,0.00279844
66.4284,-0.00140971,0.00514107,0.000850837
66.4384,-0.00889423,0.0263925,-0.00513696
66.4484,-0.00365963,0.0183151,-0.01307
66.4584,0.00995464,-0.000536129,0.00593146
66.4684,-0.00142038,0.00335742,-0.00813674
66.4784,-0.00501429,0.012189,0.000689462
66.4884,-0.0168382,-0.00576442,0.0171471
66.4984,0.000666694,-0.00830524,-0.0109869
66.5084,-0.00831408,-0.000820404,-0.0162266
66.5184,-0.000236268,0.00726298,0.00905959
66.5284,0.00933793,0.0123536,0.00905719
66.5384,-0.010267,-0.00844285,-0.00755488
66.5484,-0.00907242,-0.0154727,0.00800491
66.5584,-0.0104217,0.00128957,-0.00426772
66.5684,0.0144155,0.000245142,0.0115913
66.5784,0.00723051,-0.00768257,-0.00591859
66.5884,-0.00803487,0.0071345,-0.0110087
66.5984,0.0217404,0.000254259,0.0220585
66.6084,-0.0141748,-0.00258578,0.0260963
66.6184,0.00258205,-0.004528,0.00349866
66.6284,0.000933653,0.007446,-0.00802585
66.6384,-0.00759801,0.0143324,-0.00653198
66.6484,0.000180722,-0.00825967,0.0064839
66.6584,0.00990475,-0.00152293,0.00543393
66.6684,0.00616149,-0.00526073,-0.00594098
66.6785,0.000772248,0.0113521,-0.0099837
66.6885,0.000171388,0.00327481,-0.0135775
