time (sec),X vibration (g),Y vibration (g),Z vibration (g)
11.1995,0.00171909,0.000530692,-0.00415868
11.2095,0.00295498,0.000347462,-0.00280074
11.2195,0.00145957,-0.0022619,-0.000267873
11.2295,0.000940716,-0.00291815,-0.00141235
11.2395,0.00148997,-0.00122456,-0.00156502
11.2495,0.000284475,-0.000156576,-0.000420696
11.2595,0.000528557,0.000194248,0.00250889
11.2695,0.000894709,0.000819728,0.00133389
11.2795,-2.08674e-05,0.00014822,0.00147114
11.2895,0.000207959,0.000209129,0.00258494
11.2995,-0.000448218,0.000682022,0.00076908
11.3095,0.000345182,-0.00117966,-0.0020386
11.3195,-6.68533e-05,-0.0017291,-0.00423593
11.3295,0.00013146,-0.000172842,-0.00226765
11.3395,-0.000768851,-0.000279779,0.00118073
11.3495,-0.000570536,-0.00110387,-0.00254247
11.3595,-0.00139455,0.000421868,-0.000757289
11.3695,-0.00154718,0.00153563,0.00295049
11.3795,-0.000463862,0.00048265,0.00195859
11.3895,-0.000784337,0.00144382,0.00212635
11.3995,-0.00116585,0.00267965,-0.00107807
11.4095,-0.00136425,0.00328987,0.000234094
11.4195,-0.00145584,0.00290828,0.000981682
11.4295,-0.00142536,0.000832968,-0.00220747
11.4395,-0.00075402,-0.00121182,-0.00229911
11.4495,5.46543e-05,-0.0010441,-0.000193505
11.4595,0.00051238,-0.0018682,-0.000864978
11.4695,0.000268206,-0.00215824,0.00194253
11.4795,0.00182456,-0.000907156,0.000141912
11.4895,0.00278582,5.40148e-05,0.000858978
11.4995,0.00328933,-0.000678529,0.00380381
11.5095,0.00272473,-0.00116693,0.00200319
11.5195,0.0020991,-0.00205207,0.00159111
11.5295,0.00193122,-0.00147236,-0.000728303
11.5395,0.00196171,-0.00138094,-0.00359703
11.5495,0.000969874,-0.000175629,-0.000682721
11.5595,0.000817264,0.00101442,-0.000392903
11.5695,0.000939311,0.00113636,-0.0015374
11.5795,-0.000968046,0.000968389,0.000842852
11.5895,-0.000586599,0.000403689,-0.00271252
11.5995,-0.00157843,0.000662958,-0.000103389
11.6095,-0.00147164,-0.00109192,0.0041842
11.6195,-0.00266183,0.000128646,0.00216995
11.6295,-0.00350108,0.000143775,0.00107122
11.6395,-0.00351635,-0.000161528,-0.00133976
11.6495,-0.00337903,0.00174568,-0.000714257
11.6595,-0.00147171,0.00173029,-0.00172144
11.6695,-0.00160904,0.000677308,-0.00491061
11.6795,-0.000525686,0.000478814,0.00163526
11.6895,0.000511898,0.000493941,0.000399192
11.6995,0.00125957,6.65657e-05,-0.00129463
11.7095,0.0019462,0.00113454,-0.000592847
11.7195,0.00197672,0.00107337,0.00136015
11.7295,0.00249551,-0.000834096,0.00317582
11.7395,0.00211404,-0.00181079,0.00108526
11.7495,0.00197672,-0.00170411,-0.000532275
11.7595,0.00219034,-0.00199416,9.32121e-05
11.7695,0.00214457,-0.00136869,-0.000868206
11.7795,0.00150371,-0.000926326,-0.00193644
11.7895,0.000374572,3.48343e-05,-0.000227585
11.7995,0.000176217,0.00105703,-0.00370669
11.8095,-0.000189983,0.00152991,9.25967e-05
11.8195,-0.000662991,0.00058373,0.00187774
11.8295,-0.00163954,0.000720918,0.00172502
11.8395,-0.00215832,-5.74163e-05,0.00302188
11.8495,-0.00209727,-0.00184283,0.00218252
11.8595,-0.00142587,0.000430577,0.000122461
11.8695,-0.00136482,0.00168165,-0.000762678
11.8795,-0.000708676,0.000476064,-0.0021361
11.8895,-0.000510293,-4.28774e-05,-0.000610367
11.8995,0.000466285,-0.000256646,-0.000641025
11.9095,0.000359497,-0.00123335,-0.00259428
11.9195,0.000527367,0.000216077,-0.000748122
11.9295,0.000466358,0.000688946,-0.000549905
11.9395,-0.000540689,0.000932935,0.000457021
11.9495,-0.000739024,0.00244339,0.000319543
11.9595,0.000115493,0.00145142,0.00312699
11.9695,-0.00112043,0.00155808,0.0028064
11.9795,-0.000693155,-0.000532514,-0.000779544
11.9895,-0.000815191,-0.00196699,-0.000520304
11.9995,-0.000616793,-0.00144835,0.000578162
12.0095,-0.00069305,-0.00205886,-0.00261107
12.0195,-5.21475e-05,-0.000777286,-0.00102433
12.0295,-0.000128402,-0.000548566,-0.000856646
12.0395,-0.000509829,0.000214206,0.00115733
12.0495,0.00118393,-0.00010639,0.000821471
12.0595,0.00153492,-0.000488022,-0.00204733
12.0695,0.000726252,0.000549403,0.003232
12.0795,0.00103147,0.000595011,0.00501709
12.0895,0.00194704,-0.000259643,-3.2015e-06
12.0995,0.00251166,0.000213206,-0.00163606
12.1095,0.00243541,0.000472433,0.00164437
12.1195,0.00174882,-0.00056533,-0.00136178
12.1295,0.00161154,-0.00106904,-0.00157559
12.1395,0.000879177,-0.000992921,-0.00362044
12.1495,-0.000463535,5.9753e-05,-0.00424624
12.1595,-0.000265119,-0.000169304,0.00011755
12.1695,-0.00104326,0.00126483,0.00347426
12.1795,-0.00139415,0.00175293,-0.000767852
12.1895,-0.00151616,0.0014018,-0.00151573
12.1995,-0.00363706,0.00103541,0.00329055
12.2095,-0.00293511,0.00111152,0.00397699
12.2195,-0.00331651,-2.5446e-06,-0.00111963
12.2295,-0.00288921,0.000546583,0.00118422
12.2395,-0.00179052,0.000576915,0.00214531
12.2495,-0.00182098,-0.000415087,-0.0021426
12.2595,0.000269522,-0.0015139,-0.00624741
12.2695,0.00187175,-0.00123943,-0.00121226
12.2795,0.00196336,-0.000644535,0.00566919
12.2895,0.00280266,-0.00156025,0.000435229
12.2995,0.00275695,-0.000889058,-0.000205863
12.3095,0.0019483,0.00141481,0.00212849
12.3195,0.00248242,-0.000340132,0.00183834
12.3295,0.00263508,-0.000843864,0.00290621
12.3395,0.00159755,-0.00156122,0.0017158
12.3495,0.00089572,-0.000310202,-0.00341136
12.3595,-0.00027913,0.00074245,-0.00064978
12.3695,-0.000813115,-0.000814134,-0.0018402
12.3795,0.000132993,-0.00201977,-0.00269493
12.3895,-0.000217887,-0.000417806,0.00238596
12.3995,-0.000507732,0.000772171,-0.00245129
12.4095,-0.00148422,0.000161623,-0.00165809
12.4195,-0.00217079,0.000619182,0.00162227
12.4295,-0.00220123,0.00257209,0.00121003
12.4395,-0.00102624,0.00071033,0.00246099
12.4495,-0.00156023,0.0011984,0.00403237
12.4595,-0.00264352,0.0010151,0.000202181
12.4695,-0.000995512,0.00205248,-0.00439095
12.4795,-4.94008e-05,0.00206754,-0.002255
12.4895,-0.000354502,0.000205775,-0.00042422
12.4995,0.000362728,-0.000664175,-0.00086699
12.5095,0.000652716,-0.00203766,0.00087223
12.5195,0.000362873,-0.00212942,0.00213843
12.5295,0.000637602,-0.00170238,7.82335e-05
12.5395,0.00123276,-0.000191977,0.000612013
12.5495,-1.8377e-05,0.000143509,0.00474684
12.5595,-0.000170891,-0.000680666,0.00329699
12.5695,0.000607374,0.000173615,0.00154196
12.5795,0.000958396,-0.000681076,-0.00477542
12.5895,0.000287086,-0.00194775,-0.00195284
12.5995,-0.000185861,-0.00101718,0.000747663
12.6095,0.000455075,0.000935729,0.000228583
12.6195,0.000470406,0.00203415,-0.00123654
12.6295,0.000378925,0.00175929,0.000228011
12.6395,0.000882534,0.00140814,0.00102118
12.6495,0.00149295,0.000522928,-0.000169291
12.6595,0.000821641,-0.00011814,0.00161569
12.6695,0.000363951,-0.000743949,0.00419411
12.6795,-7.84801e-05,-0.000240614,0.00167614
12.6894,-0.000856603,0.00148342,-0.00290176
12.6994,-0.000520842,0.00151373,-0.00162032
12.7094,-0.000703876,0.00139146,-7.94913e-05
12.7194,-0.00128364,0.000445225,0.00115617
12.7294,-0.00152771,0.000139852,-0.000675171
12.7394,-0.00139031,0.000780519,-0.000965382
12.7494,-0.000993515,-0.000379338,-0.000980937
12.7594,-0.000276288,-0.000104878,0.00199421
12.7694,-0.0010239,-0.000883266,0.00367237
12.7794,-0.000337187,-0.00161588,0.00211568
12.7894,-6.2463e-05,-0.00118883,-0.000310747
12.7994,-1.66198e-05,-0.00157049,-0.000723031
12.8094,0.000380173,-0.00205895,-0.000814883
12.8194,0.00137205,-0.00135724,-0.00217321
12.8294,0.000960136,-0.00141847,0.000985042
12.8394,0.00105175,0.00074808,-0.000815783
12.8494,0.00125018,0.00209066,-0.00241825
12.8594,0.000395761,0.00164797,2.28432e-05
12.8694,0.000319532,-0.000412132,0.00202143
12.8794,0.000548477,-0.00068697,0.00250941
12.8894,2.97459e-05,-0.000626115,0.00101375
12.8994,0.000136621,-0.000733103,0.000555693
12.9094,-0.000321076,-0.000824832,0.00185238
12.9194,-0.000137909,-0.000474056,-0.00133699
12.9294,7.57761e-05,-0.000336901,-0.00414489
12.9394,-0.000107265,-7.76741e-05,-0.00315337
12.9494,-0.000122462,-0.000138878,-0.000285039
12.9594,-0.000183434,0.000303457,-0.00121612
12.9694,-0.000152855,0.00105097,-0.000850212
12.9794,-0.000366414,0.000943993,0.00029389
12.9894,-0.000290059,0.00124901,0.00305541
12.9994,-0.000198446,0.00123359,0.00149873
13.0094,-0.00094606,0.0022405,-0.000851411
13.0194,-0.00105281,0.00161474,0.00172701
13.0294,-0.000656023,-0.00058266,0.0011774
13.0394,-0.00170881,-0.00139152,-0.00170679
13.0494,-0.00140358,-0.000766063,-0.00224115
13.0594,-0.000182822,-0.000781467,-0.00138696
13.0694,3.08597e-05,-0.0011173,-0.00306571
13.0794,-0.000869343,0.000454202,3.15082e-05
13.0894,-0.00102187,0.000576133,0.00170967
13.0994,-0.000304651,0.00042341,3.9898e-07
13.1094,0.000443085,0.000102844,0.00178537
13.1194,0.000992458,-0.000278754,0.00326517
13.1294,0.00174019,0.000941813,9.10672e-05
13.1394,0.00161818,0.00190298,0.00138776
13.1494,0.00164876,0.00138407,0.000624535
13.1594,0.00108425,-0.000752271,-0.00171034
13.1694,0.0019388,-0.00178998,-0.00210735
13.1794,0.00105386,-0.000844055,-0.0026417
13.1894,1.63254e-05,-0.00221745,-0.000933018
13.1994,0.000840356,-0.00250747,0.000546785
13.2094,-0.000395537,-0.00041714,-0.000307991
13.2194,-0.00114315,0.0011544,-0.000186211
13.2294,-0.00215016,0.00210034,0.00230067
13.2394,-0.00326399,0.0019324,0.0023309
13.2494,-0.00231788,0.00234428,0.000484309
13.2594,-0.0014023,0.000879359,-0.000751931
13.2694,-0.0017837,0.000574096,0.00104831
13.2794,-0.00108174,-0.00150117,-0.00122552
13.2894,-0.000578141,-0.00101298,-0.00154624
13.2994,-0.000745922,-0.000311158,-0.000478414
13.3094,0.000368027,-0.00162348,-0.0020656
13.3194,0.000642748,-0.00130312,-0.00226425
13.3294,0.000627556,-0.000143534,0.00126023
13.3394,0.00154314,-0.000616622,0.00177874
13.3494,0.00103967,-0.00102867,0.00191579
13.3594,0.00117707,0.00080231,0.00127465
13.3694,0.00210792,0.00124475,0.00238825
13.3794,0.00215376,0.00139728,-0.000114454
13.3894,0.00129934,0.000374899,-0.00357845
13.3994,0.00152829,-8.29108e-05,-0.000328631
13.4094,0.000567068,-0.000800115,0.00141058
13.4194,0.000384036,-0.0014868,-0.0015041
13.4294,0.000368849,-0.00151736,-0.00228257
13.4394,0.000490992,-0.000907047,0.00163863
13.4494,0.000430031,0.00154957,-7.06131e-05
13.4594,-0.00137042,0.000984966,-0.000376061
13.4694,-0.00132457,0.00096968,0.000569704
13.4794,-0.000881989,0.0025413,0.00189694
13.4894,-0.000103719,0.00339577,-0.00104826
13.4994,-0.000973386,0.00174781,-0.000972241
13.5094,-0.000744426,0.000527099,-0.00129294
13.5194,-0.000713829,-0.000357917,-0.00115589
13.5294,-0.00158349,-0.000983532,-0.000606845
13.5394,-0.00066789,-0.000312155,-0.000942806
13.5494,-0.000820394,-0.000876729,0.000704863
13.5594,-0.00118652,-0.00104457,-0.000424549
13.5694,-0.00017936,-0.00093776,-0.000684215
13.5794,0.000690471,-0.000556286,0.00119234
