time (sec),X vibration (g),Y vibration (g),Z vibration (g)
12.3106,0.00230059,0.00127168,0.00528331
12.3206,0.00281958,0.00125615,-0.000317168
12.3306,0.00278926,0.000538725,0.00505336
12.3406,0.00278945,0.000538464,0.00505283
12.3506,0.00185886,-0.000468868,-0.00323315
12.3606,0.00185904,-0.000469122,-0.00323366
12.3706,-9.38923e-05,-0.00167481,-0.00105217
12.3806,0.00285121,-0.00242273,-0.00468424
12.3906,0.00285138,-0.00242298,-0.00468473
12.4006,-0.000825789,0.00100999,-0.000840023
12.4106,-0.000825623,0.00100975,-0.0008405
12.4206,-0.00209193,0.00322202,0.00449957
12.4306,-0.00352609,0.000276864,0.00181358
12.4406,-0.00352594,0.000276634,0.00181312
12.4506,-0.000565599,0.000505288,-0.00326847
12.4606,-0.000565452,0.000505064,-0.00326891
12.4706,-0.0010841,0.00247321,0.000118084
12.4806,-0.000321031,0.000260486,-0.00497875
12.4906,0.00041152,-0.000228008,-0.00423149
12.5006,0.00041165,-0.000228222,-0.0042319
12.5106,-0.00132771,-0.00314284,0.000146935
12.5206,0.00184622,-0.000213383,0.000894211
12.5306,-0.000381436,0.000534086,0.00623436
12.5406,-0.000381323,0.000533882,0.00623398
12.5506,-0.000808457,0.000747301,-0.00353196
12.5606,0.000610705,-0.000458335,0.00160985
12.5706,0.0015721,0.00150984,0.00478329
12.5806,-9.09991e-05,-0.00119115,-0.000588121
12.5906,0.00039737,-0.00167962,-0.00277046
12.6006,0.000900993,-0.000962653,-0.00374736
12.6106,-0.000350137,2.8971e-05,0.00110457
12.6206,-0.000594198,0.00222603,0.000356571
12.6306,0.000611311,-0.000703823,0.00160747
12.6406,0.00209147,0.00320222,0.000630599
12.6506,0.00109972,-0.000460054,0.00186625
12.6606,0.000886161,-0.000948515,-0.000819576
12.6706,-0.0010669,-0.00119284,-0.0013234
12.6806,-0.00109736,0.00224019,0.00352858
12.6906,-9.02409e-05,0.000515778,-0.00156809
12.7006,-0.000319078,-0.000476215,-0.00425389
12.7106,-0.00251629,0.00123258,-0.00379639
12.7206,-0.000837801,0.000759386,-0.000119292
12.7306,-0.000822512,0.00173577,-0.000851952
12.7406,0.000352433,0.000774297,0.00525129
12.7506,-0.00326385,-0.00119425,-0.000379395
12.7606,-0.00131072,0.000758693,-0.000608496
12.7706,-0.00181425,2.61055e-05,0.00206156
12.7806,0.000627154,-0.00265959,0.00113058
12.7906,-0.00106655,-0.00241562,-0.000349712
12.8006,0.00111544,-0.0011951,0.000397774
12.8106,0.00186312,-0.00217182,-0.00105198
12.8206,0.000398277,-0.00168371,-0.00277639
12.8306,0.00137483,-0.00095146,-0.00131172
12.8406,-0.00129546,0.00025381,-0.00280723
12.8506,0.000123587,0.00197788,0.00256367
12.8606,0.00137478,0.000268738,-0.00131218
12.8706,0.000627085,0.000756852,-0.000106877
12.8806,0.00181724,0.000771947,0.00355508
12.8906,0.00111531,-0.000708309,0.00137297
12.9006,-0.000853089,0.0010005,0.00256303
12.9106,-0.000334327,0.00148862,-0.00109916
12.9206,-9.02234e-05,-0.000220519,-0.000839861
12.9306,-0.00204337,0.000511736,-0.00184702
12.9406,-9.03021e-05,0.000267436,-0.000840034
12.9506,-0.000807504,-0.00243351,-0.00326624
12.9606,0.000870907,-0.00193014,-0.000580779
12.9706,-0.00132639,0.000266954,0.00158589
12.9806,-0.00205886,0.000266795,-0.000138389
12.9906,-0.000105798,-0.000465782,-0.000352056
13.0007,0.00010777,-0.00093896,0.0052631
13.0107,0.000367113,0.00124287,0.00256229
13.0207,-9.07047e-05,0.000266159,-0.00157284
13.0307,-0.0005943,-0.00119883,0.000380258
13.0407,-0.00082324,0.000494723,-0.00232054
13.0507,-0.000335023,-0.00071087,-0.00254942
13.0607,-7.5688e-05,-0.0026794,-0.00399898
13.0707,-0.000579288,-0.000222906,-0.00181698
13.0807,-0.000335214,-0.0016879,-0.00132867
13.0907,-0.00131184,0.000753339,-0.00207632
13.1007,-0.000838882,-0.00266476,0.00160106
13.1107,0.00158718,3.58707e-05,0.00332534
13.1207,-0.0001066,0.00124115,-0.000611347
13.1307,0.00109877,0.000752721,0.0020895
13.1407,-0.000350875,-0.000956405,0.00160129
13.1507,0.00283812,4.7397e-06,-0.00251848
13.1607,0.0016021,-0.00095671,0.000151876
13.1707,0.000869613,0.000752112,0.00111326
13.1807,0.00160196,-0.00413082,-0.000305695
13.1907,0.00138827,-0.00268139,-0.00349466
13.2007,0.000136991,-0.00120145,-0.000580133
13.2107,-0.00206033,-0.00217815,0.000366027
13.2207,-0.00108384,-0.000225191,0.00158685
13.2307,-0.000366748,0.00343675,0.00206
13.2407,-0.0037695,0.000751072,0.000335916
13.2507,-0.00256413,0.00441301,0.00251806
13.2607,-0.0020454,0.00123906,-0.000625073
13.2707,-0.00279314,-0.000225917,0.00181648
13.2807,-0.00230492,-0.00120262,0.000611218
13.2907,0.000166922,-0.00317113,-0.00471388
13.3007,-0.00105383,-0.00292713,-0.00350826
13.3107,-0.000580872,-0.00291201,-0.000334258
13.3207,0.00305064,-0.00144731,0.00212259
13.3307,0.00135687,-0.000959172,-0.000577985
13.3407,-0.000581039,-0.00047103,-0.00132544
13.3507,0.00108211,0.000276511,0.00428998
13.3607,0.00182973,0.000749398,0.0013758
13.3707,-0.00106947,-0.000486688,-0.00254544
13.3807,-0.000123477,0.00270225,0.00303948
13.3907,0.00160071,0.000749007,0.000399985
13.4007,0.0021042,-0.000960094,-0.00202588
13.4107,-0.000581365,-0.00413403,-0.00106432
13.4207,0.000135756,-0.00364587,0.00088907
13.4307,-0.000337299,-0.00144874,-0.00229971
13.4407,0.0011275,-0.000716448,-0.00155175
13.4507,-0.00157332,1.58494e-05,0.000859426
13.4607,-0.000840927,1.57319e-05,0.000859732
13.4707,-0.000825694,0.00172459,-0.000848927
13.4807,-9.3299e-05,0.00367759,-0.001108
13.4907,-0.00204643,0.0017091,-0.00208423
13.5007,-0.00207696,0.00123598,0.00231061
13.5107,-0.000596886,-0.0016938,0.000144216
13.5207,-9.336e-05,-0.000229074,-0.00083199
13.5307,-0.00180234,-0.00144987,-0.00133517
13.5407,0.000379647,-0.00218239,0.000892966
13.5507,0.000623785,-0.00169421,-8.32166e-05
13.5607,-0.000108631,-0.000717756,0.00161088
13.5707,0.00160035,1.45649e-05,0.000649969
13.5807,-0.00132931,-0.000229668,0.00110813
13.5907,-0.000337485,0.000258519,-0.000829324
13.6007,0.000150808,0.00245568,-0.00108831
13.6107,0.00108161,-0.000458816,0.00527498
13.6207,-0.000352688,-0.00267141,0.000407885
13.6307,0.00185985,-0.000230103,-0.00178893
13.6407,-0.000825651,1.39564e-05,-0.00108659
13.6507,-0.000825618,-0.00193923,-0.00229158
13.6607,0.000883392,-0.000962753,-0.00178759
13.6707,-0.000611919,-0.000459289,0.00306514
13.6807,0.000608821,0.00147849,0.00208905
13.6907,0.00182956,0.00123429,0.00112824
13.7007,0.00280617,0.000990083,0.00163226
13.7107,-0.000108182,0.00269899,0.00062568
13.7207,0.00161611,0.00195126,-0.00179995
13.7307,0.00111264,0.000745763,0.00113023
13.7407,-0.000840408,0.00123399,0.000871347
13.7507,0.000883896,-0.00169573,-0.00202728
13.7607,-0.00203044,-0.00195518,-0.00350684
13.7707,-9.25051e-05,-0.00120755,-0.00227035
13.7807,-0.00256433,0.000257235,0.00256721
13.7907,-0.00305252,2.8313e-05,0.00279664
13.8007,-0.000107501,0.00123371,0.000142191
13.8107,-0.0013281,0.000745395,0.00159234
