time (sec),X vibration (m/s^2),Y vibration (m/s^2),Z vibration (m/s^2)
157.199,-0.0114314,-0.0117117,0.00329695
157.209,-0.00558843,-0.000789232,0.0237997
157.219,0.0122255,0.0116296,0.0278424
157.229,-0.000336783,-0.000192638,0.0100381
157.239,-0.00392082,-0.00617907,0.00166092
157.249,0.0156888,-0.0174028,0.00779849
157.259,0.00357559,-0.00992188,-0.0113525
157.269,0.0125611,-0.0129155,-0.0125472
157.279,0.0228934,-0.00827773,-0.0240668
157.289,0.0164665,0.018207,0.00197243
157.299,0.0124338,0.00399067,-0.0138866
157.309,0.0172296,0.0108731,0.0188862
157.319,-0.000120724,0.00354001,0.0155966
157.329,-0.0176207,0.00683115,-0.0059487
157.339,-0.00713852,-0.00229752,0.0114115
157.349,-0.0146127,0.0223917,-0.00325051
157.359,-0.0243315,0.0364567,-0.0141716
157.369,-0.0139989,0.0111673,-0.0206037
157.379,-7.4998e-05,-0.00843585,-0.00159749
157.389,0.00307509,-0.00529425,-0.0262852
157.399,-0.00574573,-0.00888628,0.0147175
157.409,0.0138644,0.00263501,-0.0101199
157.419,-0.0087229,-0.00843882,-0.0089205
157.429,0.0104384,-0.00365115,0.00963671
157.439,-0.00017796,0.00113654,0.00829223
157.449,0.00955628,-0.0151745,0.0145792
157.459,-0.00854188,-0.0260986,-0.0193861
157.469,-0.00194997,-0.0229569,-0.0089093
157.479,-0.00059533,-0.025202,-0.0132466
157.489,-0.00432832,-0.00799442,0.00590912
157.499,-0.00806129,0.000833571,-0.00381508
157.509,-0.00146932,0.00517248,7.76335e-05
157.519,-0.0153776,0.00143104,-0.00530713
157.529,-0.0056432,0.00217871,-0.00425754
157.539,-0.00159502,-0.00365761,0.0116061
157.549,-0.00203592,-0.00754863,8.61579e-05
157.559,-0.011455,0.00112985,0.00382917
157.569,-0.00276808,0.0202829,0.00682399
157.579,-0.00156297,0.0205818,-0.000506136
157.589,-0.0112813,0.0243223,-0.0162159
157.599,0.00623419,0.00442026,-0.0159146
157.609,-0.00438198,0.00591629,-0.0183068
157.619,0.00834516,0.000977953,-0.00678273
157.629,0.014189,-0.00141654,-0.0159086
157.639,0.00581739,0.00411974,0.0243457
157.649,0.00911742,-0.0056069,-0.00722567
157.659,0.0215453,0.000827231,0.0165685
157.669,0.00479399,-0.0247608,0.00893898
157.679,0.00779473,-0.0139872,0.0225578
157.689,-0.00940549,-0.0199729,0.0152276
157.699,-0.0125399,-0.0157832,0.00280963
157.709,-0.00564861,-0.0184768,-0.0124514
157.719,-0.00878302,0.000227685,-0.0100554
157.729,-0.0204467,0.00366923,-0.0122981
157.739,-0.00816859,0.0157897,-0.0265117
157.749,-0.00576649,0.01564,0.0147898
157.759,-0.00590823,0.00366907,-0.00855166
157.769,0.00262894,0.00232233,0.00446852
157.779,-0.00574285,-0.00695513,0.0073134
157.789,0.00773228,-0.00949893,0.0119539
157.799,-0.0190449,-0.0186267,0.00387527
157.809,0.000864595,0.00935539,-0.00195883
157.819,0.00985056,0.0123482,0.00986418
157.829,0.00282537,0.00426793,0.00582569
157.839,-0.00375093,0.0208777,-0.0115305
157.849,0.0204979,0.00352001,-0.0100324
157.859,0.00643968,0.00576471,-0.00374605
157.869,0.0151262,0.000228331,-0.00718606
157.879,0.0057067,0.0171375,0.012418
157.889,0.0100537,0.00262291,0.00149608
157.899,0.0259227,-0.00306305,0.00224585
157.909,0.0175505,-0.0123403,0.01766
157.919,0.00738269,-0.0144349,0.0100301
157.929,0.014423,-0.0301465,-0.0116657
157.939,0.00395581,-0.0109927,0.0109309
157.949,0.000671131,0.00456976,-0.0174985
157.959,0.0108537,-0.00530594,0.00255425
157.969,-0.0121831,-0.00904653,0.000610437
157.979,-0.0239972,0.0148957,0.0178201
157.989,-0.00902638,0.0190858,0.0134821
157.999,-0.0159026,-0.00231183,0.00674981
158.009,-0.00153039,-0.00934437,-0.000580997
158.019,-0.0239689,-0.00380743,-0.00521836
158.029,-0.0209692,-0.00171212,0.00271373
158.039,-0.0097395,0.0166936,0.00675525
158.049,0.0104683,0.0208838,0.00511056
158.059,-0.000747622,0.000832957,-0.0198775
158.069,0.0211061,-0.0048528,-0.000423422
158.079,0.0264997,-0.0054509,-0.000721437
158.089,0.0170793,0.00367738,0.0112507
158.099,0.0179837,0.00487493,0.012449
158.109,0.0108077,0.00457613,0.0161912
158.119,0.0127595,0.0256754,0.0178384
158.129,-0.00384372,0.0285189,-0.000416151
158.139,0.00693651,0.00218337,-0.00445519
158.149,0.0120305,-0.0105353,-0.0141804
158.159,-0.0026276,-0.0120311,0.00213106
158.169,-0.0180339,-0.0205599,-0.013879
158.179,-0.0114438,-0.00754106,-0.0108852
158.189,-0.00455436,-0.00290183,-0.0259974
158.199,-0.0175667,0.00592723,-0.0171678
158.209,-0.012473,-0.010233,0.0181475
158.219,-0.0250366,-0.00574344,-0.00818759
158.229,-0.0156036,-0.0067904,0.0165034
158.239,-0.0133532,-0.0139725,0.0304206
158.249,0.0150836,-0.0111289,0.0202463
158.259,0.0141915,0.00832437,0.000495157
158.27,0.0221279,0.0196972,-0.0149165
158.28,0.0106115,0.00697861,0.00573425
158.29,0.00941992,0.00159217,-0.00249489
158.3,0.0276811,-0.0126228,-0.00518748
158.31,0.0107776,-0.0145676,-0.0108728
158.32,0.00734133,0.000695752,0.00394203
158.33,0.00989048,0.00383857,0.0138189
158.34,-0.0149439,0.02404,-0.00308928
158.35,0.013193,0.014314,0.0195066
158.36,0.0024243,0.0208985,0.0189088
158.37,-0.00669842,0.0114718,0.0165154
158.38,-0.0195621,0.0153627,0.00394667
158.39,-0.0224002,-0.00498744,-0.00682644
158.4,-0.023742,-0.0124689,-0.0175996
158.41,-0.0318175,-0.00334067,-0.0202923
158.42,-0.0219366,0.00818171,0.00843858
158.43,-0.00966161,0.0207515,-0.0294188
158.44,0.00590534,0.0036933,0.0011077
158.45,0.0121948,-0.00603275,-0.0039793
158.46,0.0331485,-0.0183026,0.0325327
158.47,0.0181895,-0.034912,0.0266974
158.48,0.0190919,-0.0194992,-0.00652128
158.49,0.02583,-0.0123163,0.0144284
158.5,0.0226921,0.00294686,-0.00173174
158.51,0.0071343,-0.000344915,0.0178712
158.52,0.00145248,-0.0129142,-0.0195374
158.53,-0.0124594,-0.00228977,-0.0156463
158.54,-0.0099113,-0.0193482,0.00141284
158.55,-0.00407123,0.00234931,0.00350828
158.56,-0.00137357,0.00594074,0.000964978
158.57,-0.0236653,0.0110285,-0.0133996
158.58,-0.0208181,0.0186601,0.00874709
158.59,-0.010489,0.0225507,0.021766
158.6,-0.0221566,0.0116273,0.0192226
158.61,-0.00898462,-0.00737648,-0.0198321
158.62,-0.0146668,-0.014559,0.00231464
158.63,0.00344314,-0.00947135,-0.00815947
158.64,0.00239959,0.00653976,-0.00501664
158.65,0.012878,0.0119266,0.00201672
158.66,0.00300586,0.0105799,-0.0246182
158.67,0.0238092,0.0065396,0.0139885
158.68,0.0269553,0.0105797,-0.00890545
158.69,0.0173823,-0.00812499,0.0189274
158.7,0.0205284,-0.00797549,-0.00755788
158.71,-0.00430752,-0.01441,0.0109975
158.72,0.00467436,-0.0147095,0.00740661
158.73,-0.0125302,-0.00767675,0.0130932
158.74,0.00393347,-0.00438497,-0.00276788
158.75,0.00543345,-0.00169175,-0.0198261
158.76,-0.000249145,-0.0154586,-0.0237162
158.77,-0.00593176,-0.026532,-0.0127924
158.78,0.00723982,0.00713595,-0.00381378
158.79,-0.0168481,-0.00333894,0.00247134
158.8,-8.53123e-05,0.0173106,0.00277099
158.81,-0.0327026,0.0140182,0.0277607
158.82,-0.0141442,0.014766,0.00531556
158.83,0.00172081,0.00249537,-0.0126405
158.84,0.0117499,-0.00768035,0.0178858
158.85,0.00726429,-0.0186043,0.00142612
158.86,0.00502318,-0.00708273,0.00471849
158.87,0.00263243,0.00758117,-0.0343363
158.88,0.0181981,0.00668284,-0.000966983
158.89,0.00578165,0.0161094,0.0032232
158.9,0.0119202,-0.00319426,0.00621629
158.91,-0.00274082,0.00174318,0.0144467
158.92,0.0105802,-0.00244723,-0.00216265
158.93,0.0156713,-5.36476e-05,-0.00156375
158.94,0.00370374,-0.0111274,0.00861189
158.95,-0.0148478,-0.00394546,-0.00799743
158.96,-0.0161912,0.00203935,0.00143003
158.97,0.00835263,-0.0111293,0.0108575
158.98,-0.0137902,-0.0136739,-0.00515329
158.99,-0.0121408,-0.00978401,0.0077158
159,-0.00854616,-0.000656896,-0.0374741
159.01,0.00267997,-0.00454818,0.013702
159.02,0.0137565,-0.00290293,0.0222316
159.03,-0.000156345,0.00861832,0.00472444
159.04,-0.00598878,0.0270228,0.000235676
159.05,0.0121206,0.0126569,0.0137033
159.06,0.00314585,-0.00859226,0.0232804
159.07,-0.00223766,-0.00964054,0.00397759
159.08,0.00674395,-0.00500263,-0.0160734
159.09,0.00300645,-0.0142809,-0.00844159
159.1,-0.0130012,-0.00246051,0.000237664
159.11,0.00106803,0.0190863,-0.00918912
159.12,-0.00835564,0.00367285,0.0138552
159.13,-0.0155348,0.0169896,0.006673
159.14,0.0169398,0.00875871,0.015053
159.15,-0.00415546,-0.0153337,0.0184949
159.16,-0.0242033,-0.011444,0.0268749
159.17,-0.00459742,-0.0111457,0.0117619
159.18,-0.0117765,-0.00635826,-0.0156213
159.19,-0.0137183,-0.00441392,-0.0111319
159.2,-0.00787892,0.00246841,-0.0123287
159.21,0.00993136,0.00650765,-0.029387
159.22,0.00320124,0.00785341,-0.0184632
159.23,0.00215733,-0.0142938,-0.00245181
159.24,0.00530325,-0.00531655,0.0105669
159.25,0.00455863,6.93834e-05,-0.00484544
159.26,0.0175806,0.00395895,0.0219398
159.27,0.00651108,0.0186223,-0.0015529
159.28,-0.00201461,0.000964228,0.000392634
159.29,0.00427375,0.00380632,0.00832363
159.3,-0.0259492,-0.00113269,0.00368514
159.31,-0.00260227,-0.00352789,-0.0156177
159.32,-0.00244898,-0.014602,-0.0144204
159.33,-0.0233944,-0.00757011,-0.0162158
159.34,-0.0115695,-0.0104142,-0.0133725
159.35,0.00564244,0.00903751,-0.0145694
159.36,0.014774,0.0159198,-0.00963118
159.37,0.00609878,0.0171158,0.0128145
159.38,0.00580324,0.0156184,0.0168549
159.39,-0.00242302,-0.00323681,0.00398631
159.4,-0.0250144,-0.00518312,0.00922376
159.41,-0.019923,0.00708604,0.00847574
159.42,0.00477087,0.00618718,-0.0124732
159.43,-0.00944081,0.0156132,-0.0193564
159.44,-0.0100355,0.000947818,-0.00110058
159.45,-0.0205063,0.0196514,-0.0316263
159.46,-0.00673584,-0.00952883,-0.0106771
159.47,0.0308268,0.0106711,0.0159583
159.48,0.0038961,0.0177029,-0.0341699
159.49,0.0076409,0.00588061,0.0191009
159.5,-0.0103116,0.0232374,0.0185024
159.51,0.00330927,0.00183832,0.0303237
159.52,0.0158827,-0.00818837,0.0216448
159.53,0.0224706,-0.00489741,0.000546105
159.54,0.0028722,-0.0291396,-0.00334443
159.55,-0.00729911,-0.0225566,-0.00304516
159.56,-0.0191164,-0.0140284,-0.0127715
159.57,-0.00759038,0.00766788,-0.00723502
159.58,-0.00758636,0.00766684,-0.00723506
159.59,-0.0303271,0.0120053,0.00802782
159.6,-0.00608192,-0.00460545,0.019849
159.61,-0.00113984,0.00467098,-0.000950526
159.62,-0.00592414,0.000779386,0.00428666
159.63,-0.00906242,-0.00849912,0.00952383
159.64,0.00560607,0.00212404,0.0110201
159.65,0.021322,0.0134954,-0.0115752
159.66,0.0110012,0.00107451,-0.0180097
159.67,0.0216296,-0.0025178,-0.0195063
159.68,-0.00185921,-0.00087283,-0.00918154
159.69,-0.00275286,0.0163344,0.011917
159.7,0.000393688,0.00555949,-0.00484251
159.71,0.00533589,0.00705483,0.00712818
159.72,0.00444228,0.0251598,0.0177521
159.73,-0.00198788,-0.000129776,0.0110182
159.74,0.00370255,0.0115409,0.000244072
159.75,-0.00916196,0.00824784,0.00293722
159.76,0.00445923,-0.00626793,0.00967055
159.77,0.020325,-0.0245246,-0.0150198
159.78,0.00641305,-0.0257227,-0.0195093
159.79,0.00596842,-0.0212346,-0.0145717
159.8,-0.0043522,-0.0198889,-0.0171159
159.81,0.00103902,0.00330379,-0.0262441
159.82,0.00927335,0.00794153,0.0226866
159.83,-0.00763125,0.0125793,0.0172993
159.84,-0.0128642,0.0121294,0.0169995
159.85,0.0179653,0.0133255,0.00861939
159.86,-0.00567294,0.024248,0.0156518
159.87,-0.00432185,0.00748771,0.0256769
159.88,-0.0129964,0.0161657,-0.0298388
159.89,-0.0105978,0.0190078,-0.0238539
159.9,-0.0104438,0.00434244,-0.014128
159.91,-0.0149285,-0.013166,-0.00754462
159.92,0.00826956,-0.00688221,-0.0123336
159.93,0.0051316,-0.0169088,-0.00979039
159.94,0.0106726,0.00254302,-0.000363925
159.95,0.0196552,-0.00883029,0.0132524
159.96,0.00664121,0.00149371,0.0196861
159.97,-0.00173401,0.00897463,0.000232606
159.98,0.0148801,0.00927299,0.000231901
159.99,0.00964723,-0.00883394,0.00486992
160,-0.00351635,-0.00494428,0.00337281
160.01,0.0113021,-0.00599262,-0.00321195
160.02,0.0116058,-0.0109315,-0.0114427
160.03,-0.0108352,0.00238529,-0.0112939
160.04,0.0110162,-0.0083894,-0.00530922
160.05,0.014163,-0.00824061,-0.0264088
160.06,0.00114902,0.0046273,0.00366733
160.07,0.00758784,-0.000760446,0.00800595
160.08,-0.00348083,0.00612202,0.00546127
160.09,-0.00886331,-0.00240807,0.0213219
160.1,-0.010056,0.0146497,0.0123428
160.11,-0.00316825,0.0165942,-0.00351958
160.12,-0.00436092,-0.00106368,-0.0216265
160.13,-0.0294954,0.00821303,0.00111731
160.14,-0.0131806,0.0183876,-0.0295591
160.15,0.0163022,0.0189854,0.00829799
160.16,0.00254003,0.00806121,-0.014747
160.17,0.0118219,0.00491814,0.0271503
160.18,-0.0186996,-0.00286365,-0.00382549
160.19,0.00270285,0.0113512,-0.000534477
160.2,-0.00238042,0.00581396,0.000511979
160.21,0.014084,-0.000770693,-0.0042774
160.22,-0.00521478,-0.00436259,0.0247511
160.23,0.00451595,0.0167356,-0.00517727
160.24,-0.000268088,-0.00181996,0.000956797
160.25,-0.00310686,0.00102257,-0.0132597
160.26,0.0147042,0.00925203,0.00080507
160.27,4.41261e-05,0.00356531,0.00753766
160.28,-0.00219614,0.00940063,-0.0198469
160.29,-0.0265826,-0.0118483,0.00529099
160.3,-0.0210418,-0.00915527,0.0181587
160.31,-0.022085,-0.0121485,0.0272854
160.32,0.00320779,-0.0235213,-0.0105737
160.33,-0.00591584,-0.0093062,0.00663341
160.34,-0.00920365,0.00326289,-0.018357
160.35,0.00516564,0.00879908,-0.00803315
160.36,-0.0163779,-0.00332183,-0.00534077
160.37,-0.010089,-0.0179865,-0.0150682
160.38,-0.0154718,0.00415938,-0.00429549
160.39,-0.0181612,-0.006914,0.00767435
160.4,0.00204386,-0.0151443,0.0094689
160.41,0.0107268,0.00146517,0.00961745
160.42,-0.0124628,-0.00242558,0.0268246
160.43,0.00295378,0.00715098,0.00273201
160.44,-0.0046737,-0.00227628,0.00392802
160.45,-0.00945811,0.0245085,-0.0131316
160.46,0.0168819,0.0132857,0.00392588
160.47,-0.00451225,0.0168769,-0.0119367
160.48,0.000130376,-0.000780275,-0.0349818
160.49,-0.0158769,0.0119388,-0.00625258
160.5,-0.0178183,-0.0187367,0.0114035
160.51,-0.00719031,-0.0259192,0.00945719
160.52,0.00224058,-0.0305579,-0.00446005
160.53,-0.0155624,-0.0266673,0.0287583
160.54,-0.00897469,-0.0289117,0.00765849
160.55,0.00404739,-0.0109552,0.0182817
160.56,-0.00163514,-0.000779763,-0.00147134
160.57,0.0113869,-0.000779582,-0.0207754
160.58,0.0109416,-0.00960793,-0.017634
160.59,0.0224672,0.00400923,-0.0201788
160.6,0.000474123,-0.01679,-0.00491684
160.61,-0.000270551,0.0049076,0.00361151
160.62,0.00945931,0.00550645,-0.00432016
160.63,0.0176928,0.00386079,0.0235113
160.64,0.0129078,0.00655461,0.0209666
160.65,0.00378335,-0.00421884,0.0101919
160.66,0.0115678,0.00146777,0.00944285
160.67,0.00573527,-0.00721072,-0.0180911
160.68,0.000501266,0.0137389,-0.00776705
160.69,0.0017016,0.0101481,-0.0191403
160.7,-0.00353248,0.00715586,-0.0098636
160.71,-0.00861696,-0.00077435,-0.0237806
160.72,-0.0277673,0.0207739,0.00240503
160.73,-0.0190853,0.0141905,-0.00133665
160.74,-0.0232721,0.00895377,-0.0046294
160.75,-0.00785646,0.0106004,0.0107824
160.76,-0.0307479,-0.00645752,0.00868682
160.77,-0.0120404,-0.00660649,0.0269418
160.78,0.00322549,-0.0163322,0.00329852
160.79,0.00846565,-0.00630581,0.00539277
160.8,0.0303154,-0.0315937,-0.00957154
160.81,0.00173763,-0.0131876,-0.0178022
160.82,0.0361568,-0.0166285,-0.00867496
160.83,0.0265828,-0.00854732,-0.0101719
160.84,0.0231438,-0.0152802,-0.014512
160.85,0.0113252,0.00312596,0.00374314
160.86,0.0143205,0.0107583,0.0100273
160.87,0.00504562,0.0168942,-0.00852814
160.88,0.0152234,0.0131542,0.00209555
160.89,-0.00572319,0.00462579,-0.00284295
160.9,-0.010958,0.000736139,0.0116713
160.91,-0.00197741,0.000587418,-0.00374172
160.92,-0.0200811,-0.00195548,-0.0104758
160.93,-0.000925235,0.00328275,-0.0107755
160.94,-0.0155873,-0.00719086,-0.0276849
160.95,0.00536406,-0.0101826,-0.00673616
160.96,-0.00331264,0.0166033,0.00703002
160.97,-0.005555,0.00612972,0.0133144
160.98,0.00297643,-0.00509203,0.00358765
160.99,-0.00435365,0.000595161,0.00717858
161,0.00492589,-0.0124222,0.0100213
161.01,0.00881847,0.000447551,-0.00419446
161.02,0.0146563,0.00239385,0.000294329
161.03,0.00553042,0.00404088,0.0251337
161.04,0.0178025,-0.00343992,0.00283757
161.05,-0.00269578,-0.0124171,-0.0167651
161.06,-0.00793122,-0.0103211,-0.0109295
161.07,-0.0197507,-0.0167544,0.0103186
161.08,0.00583894,-0.00478247,0.0233367
161.09,0.00239904,0.00210186,-6.80104e-06
161.1,0.00688984,-0.00238619,-0.0145218
161.11,-0.0224373,-0.00702388,0.0137593
161.12,-0.033808,0.0128788,-0.00898566
161.13,-0.00208346,0.010785,0.00552889
161.14,-0.00178262,0.00914002,-0.0107817
161.15,0.00136128,0.0191667,-0.00210297
161.16,0.00360732,0.00629902,-0.00988427
161.17,0.00929498,0.011687,0.0169005
161.18,0.00540585,0.00480472,-0.0197607
161.19,0.0188745,0.00121447,-0.0016548
161.2,0.0248614,-0.00387215,0.0146554
161.21,0.0081034,-0.00611568,0.00477923
161.22,0.00391487,-0.0149432,0.0221369
161.23,0.00945269,-0.00192383,0.00971689
161.24,0.0154394,-0.000875377,-0.0160208
161.25,-0.0182276,0.000322707,-0.000159477
161.26,0.0100549,0.00675807,-0.0163204
161.27,-0.012988,-0.00910244,-0.0104848
161.28,-0.00505619,0.00930383,-0.00824039
161.29,0.00107999,0.011699,0.00298217
161.3,-0.0072986,0.00317063,-0.00659476
161.31,-0.0110385,-0.000718985,-0.00659495
161.32,-0.0195668,-0.00849916,0.0350038
161.33,-0.0080438,-0.00804934,-0.0104859
161.34,-0.00490049,-0.00700098,0.0151017
161.35,-0.00310393,-0.00520445,-0.00225633
161.36,-0.0153732,0.00646809,-0.0320342
161.37,-0.0144746,-0.0156773,-0.0139284
161.38,0.01695,-0.0078953,0.00986353
161.39,0.0235348,-0.00131044,-0.0169217
161.4,0.0100683,0.00497513,-0.00944012
161.41,0.0197954,0.00841759,0.00253053
161.42,0.0163545,0.00871766,0.00701934
161.43,0.0317678,0.00826955,0.0195885
161.44,0.0112682,0.00677396,0.0364971
161.45,0.0200975,0.00243526,-0.0302411
161.46,0.00603225,-0.00983419,0.00641949
161.47,0.00318977,0.0063273,0.0147988
161.48,-0.00683529,0.00737548,-0.00136235
161.49,-0.00952817,-0.0167153,-0.00211093
161.5,-0.000549428,-0.00504295,-0.00540334
161.51,-0.0192535,0.00827539,-0.0318894
161.52,-0.0128186,0.00932352,0.0161435
161.53,-0.00982538,-0.0153659,0.0026757
161.54,-0.0205987,0.00782844,0.000131399
161.55,-0.0358612,-0.00878059,-0.000617285
161.56,-0.0105722,-0.00922889,0.0121013
161.57,-0.0116193,-0.00384137,0.0118015
161.58,0.0159143,-0.0075817,-0.0106446
161.59,0.0151665,5.0336e-05,-0.0101962
161.6,0.0172617,-0.0134164,-0.0221678
161.61,0.0112766,-0.0164086,0.00940493
161.62,0.0151675,-0.00353931,-0.00331483
161.63,0.00948158,-0.00608261,-0.00436296
161.64,0.00604023,0.00738519,-0.00391475
161.65,0.00170104,0.00918132,-0.00301765
161.66,0.00678894,0.0184593,0.0364857
161.67,0.00678918,0.0184597,0.0364849
161.68,0.0280378,-0.00383567,-0.00406741
161.69,0.0289358,-0.0111674,0.000869781
161.7,-0.0180499,-0.00877281,-0.00795962
161.71,-0.000991092,-0.00682712,0.0147843
161.72,0.01098,0.00275003,-0.0149943
161.73,0.00304943,0.0229514,-0.00975794
161.74,-0.0159543,0.00305008,-0.0275656
161.75,-0.00622775,0.00409791,-0.010508
161.76,-0.0183482,-0.00697484,-0.0223303
161.77,-0.00951952,0.00245261,0.0171727
161.78,-0.0217896,0.0147232,0.00460218
161.79,-0.0102675,0.00634383,0.0282437
161.8,0.00514516,-0.00757206,-0.00497674
161.81,0.00514523,-0.00757176,-0.00497787
161.82,0.0102329,-0.001586,-0.0105156
161.83,0.010233,-0.00158571,-0.0105168
161.84,0.0183134,-0.025228,0.00878514
161.85,0.0150215,-0.0125086,-0.0183003
161.86,-9.17973e-05,-0.0189428,-0.0102212
161.87,0.0108317,0.00903953,-0.0069305
161.88,0.0102332,0.0160727,0.00503911
161.89,0.00559446,0.0181678,-0.0166595
161.9,0.0024521,0.0210111,0.0297264
161.91,0.00813829,0.0120332,0.00114444
161.92,-0.00218664,-0.0057734,0.0309207
161.93,-0.0171503,-0.00382793,9.4113e-05
161.94,-0.0122123,-0.00547375,-0.0090352
161.95,-0.00727431,-0.00981304,0.000540049
161.96,-0.0111649,0.0111363,-0.0256479
161.97,0.0117295,0.00649768,-0.0117332
161.98,-0.00353346,0.00290655,-0.00709607
161.99,0.00604325,0.0154762,-0.00545166
162,0.00290085,-0.0126554,-0.00620146
162.01,0.00245191,0.00575004,0.00816201
162.02,0.0100833,0.00230852,0.018186
162.03,0.00439712,0.008743,0.0111514
162.04,0.01143,0.0153271,-0.0102484
162.05,0.00200285,0.00051318,-0.00920263
162.06,0.00469627,-0.00442474,-0.00187219
162.07,-0.000690683,-0.0104101,-0.0124982
162.08,0.00394801,-0.0116072,-0.0130985
162.09,-0.0120631,-0.00188072,-0.00771339
162.1,-0.0161034,-0.00442449,-0.00457285
162.11,-0.0343591,0.00365593,0.000961859
162.12,-0.00877125,0.000513589,-0.0157993
162.13,-0.0126618,0.00994072,0.0259474
162.14,-0.0195452,0.00395527,0.0314821
162.15,-0.0193956,0.0169737,0.00918433
162.16,-0.00742466,-0.00352656,0.0160657
162.17,-0.0181985,0.0045538,0.00214754
162.18,0.00499512,-0.00846461,-0.00533624
162.19,0.000206719,-0.00696827,0.00259254
162.2,0.000356331,0.0132326,-0.00698618
162.21,0.0229514,0.000363821,-0.0180613
162.22,0.00753885,0.00590031,-0.0170158
162.23,0.0311814,-0.00891379,0.0253294
162.24,0.0245974,-0.0234286,0.0150024
162.25,0.0232506,-0.00442488,-0.0102882
162.26,0.0163674,0.00305684,0.0209838
162.27,0.0034986,0.00994,0.0152956
162.28,0.00260078,-0.00352743,-0.00595482
162.29,-0.0198447,0.00215862,-0.00356267
162.3,-0.0164031,-0.00517374,0.00795731
162.31,-0.00458177,-0.0143017,-0.0194282
162.32,-0.00398322,-0.0125063,-0.00970391
162.33,-0.0232863,-0.013105,0.017079
162.34,-0.0146074,-0.00921471,-0.00192689
162.35,-0.0168519,0.0162233,-0.010159
162.36,-0.00922044,0.00963902,-0.00627044
162.37,-0.0105671,-0.00293071,-0.0161485
162.38,-0.0116146,-0.0232816,-0.0148038
162.39,-0.00787363,-0.00547511,-0.00807219
162.4,-0.00966923,-0.00517615,0.0160173
162.41,0.0241487,-0.0111619,0.00254796
162.42,0.000506129,-0.00323155,-0.0122681
162.43,0.00275072,-0.00517719,0.00538703
162.44,-0.00547925,-0.00712285,-0.00568807
162.45,0.0120283,0.0235523,-0.0173617
162.46,-0.00637698,0.00454798,0.0170527
162.47,0.0132255,-0.00398175,-0.0190117
162.48,0.0195103,0.00529526,0.00418005
162.49,0.0108314,0.00978388,0.00313065
162.5,0.0238498,-0.00757447,0.0038769
162.51,0.0132257,0.00664048,0.036795
162.52,0.00275119,0.00304865,0.0143476
162.53,0.00738999,0.00663936,-0.003461
162.54,0.00275132,-0.00159124,-0.00825125
162.55,-0.00203698,-0.00428532,-0.00555965
162.56,-0.00203691,-0.00428595,-0.00556149
162.57,-0.01311,0.00124994,0.00954999
162.58,-0.0207413,0.0148662,0.0147855
162.59,-0.01715,0.00498946,0.0107435
162.6,-0.00607681,-0.00623403,-0.00152848
162.61,-0.0132593,0.00109741,-0.0046726
162.62,-0.00143793,0.0106734,0.00744623
162.63,-0.00502913,0.00528563,0.0221089
162.64,-0.0072736,-0.00878105,-0.0123092
162.65,0.0121792,-0.0125228,0.0128281
162.66,0.0120297,-0.0150675,-0.0181483
162.67,0.013975,0.00288792,-0.0188981
162.68,0.0208584,-0.00504377,0.0228489
162.69,0.00514665,0.00513055,0.000252174
162.7,0.0114315,0.00827191,-0.000796836
162.71,0.0262456,0.00752269,0.0117711
162.72,0.0133769,0.00976618,0.00698123
162.73,0.00499735,0.00273217,0.00668048
162.74,-0.0114626,0.0337058,-0.0178614
162.75,0.00335152,0.00662045,0.00218849
162.76,-0.00413022,0.0114076,0.00383308
162.77,-0.0255282,0.000782231,-0.00140558
162.78,-0.0285208,-0.00430665,-0.0207101
162.79,-0.0195425,-0.00221301,-0.00829156
162.8,-0.00622478,0.00257406,-0.00874177
162.81,-0.0105641,-0.000120729,-0.00230868
162.82,-0.0181955,0.010951,0.0140005
162.83,-0.00383031,-0.00147021,0.00307575
162.84,-0.00308203,-0.00326727,0.00636655
162.85,-0.00188484,-0.00506437,-0.00351064
162.86,0.0130789,0.00241598,0.0240213
162.87,0.00993665,-0.0251187,-0.0114437
162.88,0.0136777,-0.0200326,-0.0389779
162.89,0.0265465,-0.00896104,0.0153391
162.9,-0.00293178,-0.0209336,-0.0090527
162.91,0.00275452,-0.0191396,0.00815448
162.92,0.0154737,-0.0216851,0.00156948
162.93,-0.00682199,-0.00208436,0.00650651
162.94,0.00320378,-0.0116628,-0.0011259
162.95,-0.0158,0.0113795,0.0100959
162.96,-0.0196904,0.00793602,0.0271536
162.97,-0.0297159,0.00823348,-0.00890969
162.98,-0.0110112,0.0109251,0.0231117
162.99,-0.0250769,0.0160109,-0.00936027
163,0.00185783,0.0112206,-0.0157954
163.01,0.00963908,0.0297736,-0.0205846
163.02,0.00170849,0.0136109,6.45263e-05
163.03,0.00844229,0.0192951,-0.00756766
163.04,0.0268478,0.00747176,-0.000236168
163.05,0.0193661,0.0124077,0.00694571
163.06,0.0409139,-0.00854347,0.00470051
163.07,0.0266986,0.00103117,0.00963789
163.08,0.0150272,-0.00839806,0.0265462
163.09,0.0186186,0.00566563,-0.00338168
163.1,0.00889246,-0.0215704,-0.00218515
163.11,-0.00247972,-0.0158864,-0.0162515
163.12,-0.028217,-0.0217245,-0.0138579
163.13,-0.0403373,-0.0205296,0.00694113
163.14,-0.0244756,-0.0070646,-0.0265779
163.15,-0.0410851,0.0129844,-0.0158046
163.16,-0.0406359,0.00759518,0.0232502
